,address,incidentCount,lat,lng,incidentCummSum,daysWithIncidentPercent
1856,"3600 22 AV, LETHBRIDGE, AB, Canada",2,49.67071300000001,-112.7886268,0.9913812872649442,0.007272727272727273
1842,"1 HEATHER PL, LETHBRIDGE, AB, Canada",2,49.7218652,-112.8088308,0.9908462008867146,0.007272727272727273
1855,"2800 6 AV, LETHBRIDGE, AB, Canada",2,49.6918482,-112.8015434,0.9913430668093564,0.0036363636363636364
1864,"1 JESSIE URSENBACH WY, LETHBRIDGE, AB, Canada",2,49.7315915,-112.8326035,0.9916870509096468,0.0036363636363636364
1857,"1400 26 ST, LETHBRIDGE, AB, Canada",2,49.6779483,-112.8047194,0.991419507720532,0.0036363636363636364
1858,"3000 31 ST, LETHBRIDGE, AB, Canada",2,49.6639904,-112.7984055,0.9914577281761199,0.007272727272727273
1859,"3400 LAKEWOOD RD, LETHBRIDGE, AB, Canada",2,49.68227900000001,-112.7909741,0.9914959486317076,0.007272727272727273
1860,"2800 6A AV, LETHBRIDGE, AB, Canada",2,49.69125020000001,-112.8001817,0.9915341690872955,0.0036363636363636364
1861,"1 FAIRMONT CT, LETHBRIDGE, AB, Canada",2,49.6656263,-112.7811394,0.9915723895428834,0.0036363636363636364
1862,"3300 2 AV, LETHBRIDGE, AB, Canada",2,49.69988379999999,-112.7905323,0.9916106099984712,0.0036363636363636364
1863,"3700 18 AV, LETHBRIDGE, AB, Canada",2,49.7218048,-112.7872982,0.991648830454059,0.0036363636363636364
1865,"2700 7A AV, LETHBRIDGE, AB, Canada",2,49.7097295,-112.8034233,0.9917252713652347,0.007272727272727273
1866,"1400 11 AV, LETHBRIDGE, AB, Canada",2,49.6808704,-112.8224814,0.9917634918208225,0.0036363636363636364
1867,"2800 32 ST, LETHBRIDGE, AB, Canada",2,49.664706,-112.7980137,0.9918017122764103,0.007272727272727273
1868,"1 ERMINEDALE PL, LETHBRIDGE, AB, Canada",2,49.730233,-112.817141,0.9918399327319982,0.0036363636363636364
1869,"1 ERMINEBEND PL, LETHBRIDGE, AB, Canada",2,49.7292943,-112.8111097,0.991878153187586,0.007272727272727273
1870,"3300 5 AV, LETHBRIDGE, AB, Canada",2,49.7050865,-112.7907218,0.9919163736431739,0.0036363636363636364
1840,"1 ST & 7A AV, LETHBRIDGE, AB, Canada",2,49.6880508,-112.845321,0.990769759975539,0.007272727272727273
1871,"3100 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",2,49.6833908,-112.794952,0.9919545940987616,0.0036363636363636364
1841,"1200 VENTURA PL, LETHBRIDGE, AB, Canada",2,49.7162774,-112.8400409,0.9908079804311267,0.007272727272727273
1820,"1 TEMPLE CR, LETHBRIDGE, AB, Canada",2,49.6712354,-112.8853037,0.9900053508637823,0.0036363636363636364
1839,"3600 2 AV, LETHBRIDGE, AB, Canada",2,49.7006141,-112.7873648,0.9907315395199511,0.0036363636363636364
1822,"1700 5A AV, LETHBRIDGE, AB, Canada",2,49.7063597,-112.8183563,0.9900817917749579,0.0036363636363636364
1873,"1 HAWTHORNE RD, LETHBRIDGE, AB, Canada",2,49.7224538,-112.805736,0.9920310350099373,0.0036363636363636364
1808,"2200 10 AV, LETHBRIDGE, AB, Canada",2,49.68354189999999,-112.8091057,0.9895467053967283,0.007272727272727273
1809,"600 24 ST, LETHBRIDGE, AB, Canada",2,49.7076241,-112.807047,0.9895849258523162,0.0036363636363636364
1810,"1 ST, LETHBRIDGE, AB, Canada",2,49.6885645,-112.8456777,0.989623146307904,0.007272727272727273
1811,"2200 11 AV, LETHBRIDGE, AB, Canada",2,49.6818549,-112.8096988,0.9896613667634918,0.007272727272727273
1812,"2200 13 AV, LETHBRIDGE, AB, Canada",2,49.7166035,-112.8101505,0.9896995872190797,0.0036363636363636364
1813,"2000 PALM RD, LETHBRIDGE, AB, Canada",2,49.6725055,-112.7918967,0.9897378076746675,0.007272727272727273
1814,"2000 37 ST, LETHBRIDGE, AB, Canada",2,49.6722037,-112.787929,0.9897760281302553,0.0036363636363636364
1815,"1 MT BRAZEAU RD, LETHBRIDGE, AB, Canada",2,49.6602429,-112.8793924,0.9898142485858431,0.007272727272727273
1816,"2000 14 AV, LETHBRIDGE, AB, Canada",2,49.677988,-112.8125199,0.989852469041431,0.0036363636363636364
1817,"100 OJIBWA PL, LETHBRIDGE, AB, Canada",2,49.6787436,-112.8890963,0.9898906894970187,0.0036363636363636364
1818,"1 RYERSON BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9899289099526066,0.0036363636363636364
1819,"1700 8 AV, LETHBRIDGE, AB, Canada",2,49.6880986,-112.8173954,0.9899671304081945,0.007272727272727273
1821,"100 RIVERBOTTOM RD, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9900435713193702,0.007272727272727273
1823,"100 RIVERFORD CL, LETHBRIDGE, AB, Canada",2,49.65715369999999,-112.8676779,0.9901200122305458,0.0036363636363636364
1838,"200 17 ST, LETHBRIDGE, AB, Canada",2,49.697269,-112.8177938,0.9906933190643632,0.0036363636363636364
1824,"1 AV & 30 ST, LETHBRIDGE, AB, Canada",2,49.6981218,-112.7963974,0.9901582326861336,0.007272727272727273
1825,"1 AV & 36 ST, LETHBRIDGE, AB, Canada",2,49.6993026,-112.7877098,0.9901964531417214,0.007272727272727273
1826,"100 RIVERINE LN, LETHBRIDGE, AB, Canada",2,49.6579065,-112.8583843,0.9902346735973093,0.0036363636363636364
1827,"1 AV & CROWSNEST TR, LETHBRIDGE, AB, Canada",2,49.69834969999999,-112.7837584,0.9902728940528971,0.007272727272727273
1828,"700 32 ST, LETHBRIDGE, AB, Canada",2,49.71109269999999,-112.7940398,0.990311114508485,0.0036363636363636364
1829,"1 SALISH BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9903493349640727,0.007272727272727273
1830,"2000 18 ST, LETHBRIDGE, AB, Canada",2,49.72270260000001,-112.8178225,0.9903875554196606,0.0036363636363636364
1831,"1 MT CRANDELL BY, LETHBRIDGE, AB, Canada",2,49.6609119,-112.8780119,0.9904257758752484,0.007272727272727273
1832,"700 24 ST, LETHBRIDGE, AB, Canada",2,49.7100117,-112.8070824,0.9904639963308363,0.0036363636363636364
1833,"700 22 ST, LETHBRIDGE, AB, Canada",2,49.70980669999999,-112.8102376,0.9905022167864241,0.0036363636363636364
1834,"700 21 ST, LETHBRIDGE, AB, Canada",2,49.6890382,-112.8113374,0.9905404372420119,0.007272727272727273
1835,"1700 11 AV, LETHBRIDGE, AB, Canada",2,49.7143978,-112.818087,0.9905786576975998,0.0036363636363636364
1836,"700 18A ST, LETHBRIDGE, AB, Canada",2,49.7099133,-112.8162198,0.9906168781531876,0.007272727272727273
1837,"400 NORMANDY RD, LETHBRIDGE, AB, Canada",2,49.69508310000001,-112.7984302,0.9906550986087754,0.007272727272727273
1872,"300 25 ST, LETHBRIDGE, AB, Canada",2,49.6962864,-112.8063589,0.9919928145543495,0.0036363636363636364
1916,"400 MINERS CH, LETHBRIDGE, AB, Canada",2,49.663362,-112.9066797,0.993674514600214,0.007272727272727273
1874,"1 ST & 5A AV, LETHBRIDGE, AB, Canada",2,49.6880852,-112.8455507,0.9920692554655252,0.007272727272727273
1924,"400 CALEDONIA BD, LETHBRIDGE, AB, Canada",2,49.6777051,-112.9117469,0.9939802782449166,0.0036363636363636364
1910,"1300 60 AV, LETHBRIDGE, AB, Canada",2,49.6393779,-112.8757722,0.993445191866687,0.0036363636363636364
1911,"2800 WESTSIDE DR, LETHBRIDGE, AB, Canada",2,49.707377,-112.9018149,0.9934834123222749,0.0036363636363636364
1912,"300 PRAIRIE GARDEN WY, LETHBRIDGE, AB, Canada",2,49.6475401,-112.7889915,0.9935216327778628,0.0036363636363636364
1913,"3800 OAK DR, LETHBRIDGE, AB, Canada",2,49.675486,-112.7857679,0.9935598532334505,0.0036363636363636364
1914,"1 GREENVIEW CL, LETHBRIDGE, AB, Canada",2,49.7197524,-112.8036932,0.9935980736890384,0.007272727272727273
1915,"400 MILDRED DOBBS BD, LETHBRIDGE, AB, Canada",2,49.73834009999999,-112.8330546,0.9936362941446262,0.0036363636363636364
1806,"600 28A ST, LETHBRIDGE, AB, Canada",2,49.6913753,-112.8001998,0.9894702644855526,0.0036363636363636364
1917,"2900 40 AV, LETHBRIDGE, AB, Canada",2,49.6557763,-112.7990912,0.9937127350558018,0.0036363636363636364
1918,"1300 HURON PL, LETHBRIDGE, AB, Canada",2,49.6787926,-112.7871522,0.9937509555113897,0.0036363636363636364
1919,"300 HERITAGE BD, LETHBRIDGE, AB, Canada",2,49.6955862,-112.8791448,0.9937891759669776,0.0036363636363636364
1920,"1200 44 AV, LETHBRIDGE, AB, Canada",2,49.7416004,-112.8261597,0.9938273964225653,0.0036363636363636364
1921,"1 ST & 18 AV, LETHBRIDGE, AB, Canada",2,49.6885645,-112.8456777,0.9938656168781532,0.007272727272727273
1922,"2900 46 ST, LETHBRIDGE, AB, Canada",2,49.66480170000001,-112.7742828,0.993903837333741,0.0036363636363636364
1923,"400 BLUEBELL LN, LETHBRIDGE, AB, Canada",2,49.6956968,-112.9131422,0.9939420577893289,0.0036363636363636364
1925,"3600 1 AV, LETHBRIDGE, AB, Canada",2,49.6975376,-112.7921991,0.9940184987005045,0.0036363636363636364
1875,"400 21 ST, LETHBRIDGE, AB, Canada",2,49.694745,-112.8114892,0.9921074759211129,0.007272727272727273
1926,"3500 UNIVERSITY DR, LETHBRIDGE, AB, Canada",2,49.6824772,-112.8790293,0.9940567191560924,0.007272727272727273
1927,"3200 32 AV, LETHBRIDGE, AB, Canada",2,49.73192840000001,-112.7954168,0.9940949396116802,0.0036363636363636364
1928,"3400 SYLVAN RD, LETHBRIDGE, AB, Canada",2,49.6787228,-112.7912876,0.994133160067268,0.0036363636363636364
1929,"2900 48 AV, LETHBRIDGE, AB, Canada",2,49.6513952,-112.7991745,0.9941713805228558,0.0036363636363636364
1930,"3500 10A AV, LETHBRIDGE, AB, Canada",2,49.68267549999999,-112.7895314,0.9942096009784437,0.0036363636363636364
1931,"1300 30 ST, LETHBRIDGE, AB, Canada",2,49.6788399,-112.7977467,0.9942478214340315,0.007272727272727273
1932,"1 COULEESPRINGS PL, LETHBRIDGE, AB, Canada",2,49.6594568,-112.7811768,0.9942860418896193,0.0036363636363636364
1933,"300 ERMINEVIEW BY, LETHBRIDGE, AB, Canada",2,49.7285463,-112.8112432,0.9943242623452071,0.0036363636363636364
1934,"3500 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",2,49.6833812,-112.7900839,0.994362482800795,0.0036363636363636364
1935,"3800 FORESTRY AV, LETHBRIDGE, AB, Canada",2,49.6761128,-112.7854035,0.9944007032563829,0.0036363636363636364
1936,"300 TWINRIVER RD, LETHBRIDGE, AB, Canada",2,49.6650365,-112.9040867,0.9944389237119706,0.007272727272727273
1937,"1100 VENTURA RD, LETHBRIDGE, AB, Canada",2,49.7153139,-112.8398917,0.9944771441675585,0.0036363636363636364
1938,"2900 LAKEVIEW DR, LETHBRIDGE, AB, Canada",2,49.6760674,-112.7971103,0.9945153646231463,0.007272727272727273
1939,"1200 STAFFORD DR, LETHBRIDGE, AB, Canada",2,49.7157566,-112.8325108,0.9945535850787341,0.0036363636363636364
1909,"2900 13 AV, LETHBRIDGE, AB, Canada",2,49.6789557,-112.799105,0.9934069714110992,0.0036363636363636364
1908,"3500 9 AV, LETHBRIDGE, AB, Canada",2,49.7122847,-112.7903015,0.9933687509555114,0.0036363636363636364
1907,"1100 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6796386,-112.7850445,0.9933305304999236,0.0036363636363636364
1906,"1 ST & 9A AV, LETHBRIDGE, AB, Canada",2,49.6880852,-112.8455507,0.9932923100443357,0.007272727272727273
1876,"3300 BEAUVAIS PL, LETHBRIDGE, AB, Canada",2,49.67813229999999,-112.7924512,0.9921456963767008,0.0036363636363636364
1877,"2800 22A AV, LETHBRIDGE, AB, Canada",2,49.6707833,-112.8012467,0.9921839168322887,0.0036363636363636364
1878,"3100 24 AV, LETHBRIDGE, AB, Canada",2,49.7252328,-112.793953,0.9922221372878764,0.0036363636363636364
1879,"1 ST & 26 AV, LETHBRIDGE, AB, Canada",2,49.6880852,-112.8455507,0.9922603577434643,0.007272727272727273
1880,"3100 43 ST, LETHBRIDGE, AB, Canada",2,49.661615,-112.779885,0.9922985781990521,0.007272727272727273
1881,"3200 16 AV, LETHBRIDGE, AB, Canada",2,49.7202251,-112.794214,0.99233679865464,0.0036363636363636364
1882,"300 CALEDONIA BD, LETHBRIDGE, AB, Canada",2,49.67776199999999,-112.9067917,0.9923750191102277,0.007272727272727273
1883,"3700 32 ST, LETHBRIDGE, AB, Canada",2,49.7362787,-112.7963942,0.9924132395658156,0.0036363636363636364
1884,"3100 31 ST, LETHBRIDGE, AB, Canada",2,49.6632401,-112.7980354,0.9924514600214035,0.0036363636363636364
1885,"1 ST & 6A AV, LETHBRIDGE, AB, Canada",2,49.6880852,-112.8455507,0.9924896804769913,0.007272727272727273
1886,"3700 23 AV, LETHBRIDGE, AB, Canada",2,49.66965150000001,-112.7874341,0.9925279009325791,0.0036363636363636364
1887,"1400 19 ST, LETHBRIDGE, AB, Canada",2,49.7173552,-112.8141223,0.9925661213881669,0.007272727272727273
1888,"1400 COALBANKS BD, LETHBRIDGE, AB, Canada",2,49.66364009999999,-112.8948078,0.9926043418437548,0.007272727272727273
1889,"1200 12 ST, LETHBRIDGE, AB, Canada",2,49.7158287,-112.8300934,0.9926425622993426,0.0036363636363636364
1890,"400 8A AV, LETHBRIDGE, AB, Canada",2,49.68636619999999,-112.8405403,0.9926807827549304,0.007272727272727273
1891,"300 36 ST, LETHBRIDGE, AB, Canada",2,49.7030894,-112.7886861,0.9927190032105183,0.0036363636363636364
1892,"1200 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6798983,-112.7838382,0.9927572236661061,0.0036363636363636364
1893,"1300 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",2,49.678726,-112.7969513,0.992795444121694,0.0036363636363636364
1894,"300 SIXMILE LN, LETHBRIDGE, AB, Canada",2,49.6536383,-112.7828854,0.9928336645772817,0.007272727272727273
1895,"1300 11 AV, LETHBRIDGE, AB, Canada",2,49.68206379999999,-112.8254673,0.9928718850328696,0.0036363636363636364
1896,"2700 21 AV, LETHBRIDGE, AB, Canada",2,49.67241749999999,-112.803048,0.9929101054884574,0.0036363636363636364
1897,"1300 10A AV, LETHBRIDGE, AB, Canada",2,49.6822074,-112.8213768,0.9929483259440453,0.007272727272727273
1898,"300 SANDSTONE PT, LETHBRIDGE, AB, Canada",2,49.6514807,-112.8117539,0.9929865463996331,0.0036363636363636364
1899,"1500 10A AV, LETHBRIDGE, AB, Canada",2,49.6822074,-112.8213768,0.9930247668552209,0.007272727272727273
1900,"2700 10 AV, LETHBRIDGE, AB, Canada",2,49.7133751,-112.8039508,0.9930629873108088,0.0036363636363636364
1901,"1500 17 AV, LETHBRIDGE, AB, Canada",2,49.6752783,-112.8209897,0.9931012077663965,0.007272727272727273
1902,"1 HERITAGE CL, LETHBRIDGE, AB, Canada",2,49.6924731,-112.8870502,0.9931394282219844,0.0036363636363636364
1903,"3200 LAKERIDGE BD, LETHBRIDGE, AB, Canada",2,49.6769377,-112.7941419,0.9931776486775722,0.007272727272727273
1904,"3800 PINE CR, LETHBRIDGE, AB, Canada",2,49.6745982,-112.785681,0.9932158691331601,0.007272727272727273
1807,"600 28 ST, LETHBRIDGE, AB, Canada",2,49.69148819999999,-112.8014803,0.9895084849411405,0.0036363636363636364
1905,"1 ST & 21 AV, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.993254089588748,0.007272727272727273
1805,"1 MICMAC CT, LETHBRIDGE, AB, Canada",2,49.6855784,-112.8859329,0.9894320440299649,0.007272727272727273
1720,"1000 LAKEWAY BD, LETHBRIDGE, AB, Canada",2,49.6829615,-112.788067,0.9861833053049992,0.007272727272727273
1706,"1100 6 ST, LETHBRIDGE, AB, Canada",2,49.7150893,-112.8386816,0.9856482189267696,0.007272727272727273
1707,"4000 21 AV, LETHBRIDGE, AB, Canada",2,49.671586,-112.7836506,0.9856864393823574,0.007272727272727273
1708,"2500 22 AV, LETHBRIDGE, AB, Canada",2,49.6706183,-112.8065751,0.9857246598379452,0.0036363636363636364
1709,"2400 SCENIC DR, LETHBRIDGE, AB, Canada",2,49.6679435,-112.806251,0.9857628802935331,0.0036363636363636364
1710,"4300 1 AV, LETHBRIDGE, AB, Canada",2,49.69754959999999,-112.7908331,0.985801100749121,0.007272727272727273
1711,"4300 12 ST, LETHBRIDGE, AB, Canada",2,49.7414414,-112.8263608,0.9858393212047087,0.0036363636363636364
1712,"1 SQUAMISH BD, LETHBRIDGE, AB, Canada",2,49.6894378,-112.8950986,0.9858775416602966,0.007272727272727273
1713,"1500 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6774555,-112.791124,0.9859157621158844,0.0036363636363636364
1714,"1500 LAKESHORE RD, LETHBRIDGE, AB, Canada",2,49.6758206,-112.7964431,0.9859539825714723,0.0036363636363636364
1715,"2500 16 AV, LETHBRIDGE, AB, Canada",2,49.676161,-112.8058613,0.98599220302706,0.0036363636363636364
1716,"2400 17 ST, LETHBRIDGE, AB, Canada",2,49.7255477,-112.8191501,0.9860304234826479,0.007272727272727273
1717,"2400 16 AV, LETHBRIDGE, AB, Canada",2,49.67616169999999,-112.8069448,0.9860686439382358,0.0036363636363636364
1718,"1500 SIXMILE WY, LETHBRIDGE, AB, Canada",2,49.65563,-112.77468,0.9861068643938236,0.0036363636363636364
1719,"1 ST & HWY3, LETHBRIDGE, AB, Canada",2,49.6885645,-112.8456777,0.9861450848494114,0.007272727272727273
1721,"1100 17A ST, LETHBRIDGE, AB, Canada",2,49.6812,-112.8169751,0.9862215257605871,0.007272727272727273
1704,"1100 GLACIER DR, LETHBRIDGE, AB, Canada",2,49.6818491,-112.7864197,0.9855717780155939,0.007272727272727273
1722,"4000 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",2,49.6833515,-112.7826138,0.9862597462161748,0.0036363636363636364
1723,"1 LASALLE RD, LETHBRIDGE, AB, Canada",2,49.6878384,-112.9095712,0.9862979666717627,0.007272727272727273
1724,"1100 12 ST, LETHBRIDGE, AB, Canada",2,49.6818092,-112.8286782,0.9863361871273506,0.0036363636363636364
1725,"4000 CAVENDISH RD, LETHBRIDGE, AB, Canada",2,49.7421163,-112.7848024,0.9863744075829384,0.0036363636363636364
1726,"1000 GREAT LAKES RD, LETHBRIDGE, AB, Canada",2,49.6833227,-112.7845147,0.9864126280385263,0.0036363636363636364
1727,"1500 ST EDWARD BD, LETHBRIDGE, AB, Canada",2,49.71951749999999,-112.8306569,0.986450848494114,0.0036363636363636364
1728,"1000 GLACIER DR, LETHBRIDGE, AB, Canada",2,49.6822213,-112.7862089,0.9864890689497019,0.0036363636363636364
1729,"1 ST & GARRY DR, LETHBRIDGE, AB, Canada",2,49.6908927,-112.9022058,0.9865272894052897,0.007272727272727273
1730,"1 SIXMILE RD, LETHBRIDGE, AB, Canada",2,49.6551285,-112.7849032,0.9865655098608775,0.007272727272727273
1731,"1100 18A ST, LETHBRIDGE, AB, Canada",2,49.7148331,-112.8159189,0.9866037303164654,0.0036363636363636364
1732,"1 SHERWOOD CR, LETHBRIDGE, AB, Canada",2,49.6875249,-112.8832393,0.9866419507720532,0.0036363636363636364
1733,"1000 CAMERON RD, LETHBRIDGE, AB, Canada",2,49.68254959999999,-112.7816669,0.9866801712276411,0.0036363636363636364
1734,"1600 16 AV, LETHBRIDGE, AB, Canada",2,49.6761861,-112.8198554,0.9867183916832288,0.0036363636363636364
1735,"4000 9 AV, LETHBRIDGE, AB, Canada",2,49.711719,-112.7823308,0.9867566121388167,0.0036363636363636364
1705,"4600 26 AV, LETHBRIDGE, AB, Canada",2,49.6669077,-112.774049,0.9856099984711818,0.007272727272727273
1702,"4400 10 ST, LETHBRIDGE, AB, Canada",2,49.7423174,-112.830113,0.9854953371044183,0.007272727272727273
1737,"2300 24 ST, LETHBRIDGE, AB, Canada",2,49.66969510000001,-112.8076692,0.9868330530499924,0.0036363636363636364
1685,"4000 18 AV, LETHBRIDGE, AB, Canada",2,49.721602,-112.783371,0.9848455893594251,0.0036363636363636364
1804,"600 34 ST, LETHBRIDGE, AB, Canada",2,49.6915954,-112.7908454,0.989393823574377,0.0036363636363636364
1672,"4300 11 ST, LETHBRIDGE, AB, Canada",2,49.74065,-112.82919,0.9843487234367834,0.007272727272727273
1673,"1 LOYOLA PL, LETHBRIDGE, AB, Canada",2,49.6722662,-112.8731897,0.9843869438923712,0.007272727272727273
1674,"1600 24 AV, LETHBRIDGE, AB, Canada",2,49.7250614,-112.8196217,0.984425164347959,0.007272727272727273
1675,"1600 23 AV, LETHBRIDGE, AB, Canada",2,49.7243656,-112.8192776,0.9844633848035469,0.0036363636363636364
1676,"2200 SCENIC DR, LETHBRIDGE, AB, Canada",2,49.668643,-112.814431,0.9845016052591347,0.007272727272727273
1677,"2200 STAFFORD DR, LETHBRIDGE, AB, Canada",2,49.72569000000001,-112.83445,0.9845398257147225,0.007272727272727273
1678,"1000 5 AV, LETHBRIDGE, AB, Canada",2,49.7057211,-112.8320387,0.9845780461703103,0.0036363636363636364
1679,"2600 3 AV, LETHBRIDGE, AB, Canada",2,49.6962493,-112.8042118,0.9846162666258982,0.007272727272727273
1680,"500 LYNX CR, LETHBRIDGE, AB, Canada",2,49.7332761,-112.8035548,0.9846544870814861,0.007272727272727273
1681,"2600 4 AV, LETHBRIDGE, AB, Canada",2,49.6947526,-112.8042301,0.9846927075370738,0.0036363636363636364
1682,"1100 22 ST, LETHBRIDGE, AB, Canada",2,49.68312299999999,-112.8097817,0.9847309279926617,0.0036363636363636364
1683,"4300 24 AV, LETHBRIDGE, AB, Canada",2,49.6690475,-112.7774594,0.9847691484482495,0.007272727272727273
1684,"1500 25 AV, LETHBRIDGE, AB, Canada",2,49.7263821,-112.8211517,0.9848073689038374,0.0036363636363636364
1686,"1600 19 AV, LETHBRIDGE, AB, Canada",2,49.7214855,-112.8202524,0.984883809815013,0.0036363636363636364
1701,"4400 58 ST, LETHBRIDGE, AB, Canada",2,49.6522516,-112.7579201,0.9854571166488304,0.0036363636363636364
1687,"4000 20 AV, LETHBRIDGE, AB, Canada",2,49.6724326,-112.7836681,0.9849220302706009,0.0036363636363636364
1688,"1600 25 AV, LETHBRIDGE, AB, Canada",2,49.72639849999999,-112.819815,0.9849602507261886,0.0036363636363636364
1689,"1000 30 ST, LETHBRIDGE, AB, Canada",2,49.68301880000001,-112.7965191,0.9849984711817765,0.007272727272727273
1690,"2600 46 ST, LETHBRIDGE, AB, Canada",2,49.6671071,-112.7742815,0.9850366916373643,0.007272727272727273
1691,"2500 23 ST, LETHBRIDGE, AB, Canada",2,49.7262625,-112.8108002,0.9850749120929522,0.007272727272727273
1692,"400 STAFFORD BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9851131325485399,0.007272727272727273
1693,"1100 COALBROOK PL, LETHBRIDGE, AB, Canada",2,49.6623883,-112.8937436,0.9851513530041278,0.007272727272727273
1694,"1600 2A AV, LETHBRIDGE, AB, Canada",2,49.7017274,-112.831368,0.9851895734597157,0.007272727272727273
1695,"2200 31 ST, LETHBRIDGE, AB, Canada",2,49.7255009,-112.7979463,0.9852277939153035,0.007272727272727273
1696,"5500 43 ST, LETHBRIDGE, AB, Canada",2,49.6443345,-112.7714722,0.9852660143708913,0.0036363636363636364
1697,"5600 13 ST, LETHBRIDGE, AB, Canada",2,49.7561917,-112.8238644,0.9853042348264791,0.007272727272727273
1698,"4500 40 AV, LETHBRIDGE, AB, Canada",2,49.65527030000001,-112.7755,0.985342455282067,0.007272727272727273
1699,"4300 32 ST, LETHBRIDGE, AB, Canada",2,49.6911065,-112.7928276,0.9853806757376548,0.0036363636363636364
1700,"1100 ELLIOT RD, LETHBRIDGE, AB, Canada",2,49.681711,-112.7830086,0.9854188961932426,0.007272727272727273
1736,"500 FAIRMONT BD, LETHBRIDGE, AB, Canada",2,49.6621828,-112.7920493,0.9867948325944045,0.007272727272727273
1703,"2600 9 AV, LETHBRIDGE, AB, Canada",2,49.7124641,-112.8046519,0.9855335575600062,0.007272727272727273
1738,"4000 7 AV, LETHBRIDGE, AB, Canada",2,49.6906033,-112.7853602,0.9868712735055802,0.007272727272727273
1789,"200 STONECREST BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9888205167405596,0.0036363636363636364
1774,"100 BRAS D'OR RD, LETHBRIDGE, AB, Canada",2,49.6873759,-112.906448,0.9882472099067421,0.0036363636363636364
1775,"100 CABOT LD, LETHBRIDGE, AB, Canada",2,49.6871401,-112.9082636,0.98828543036233,0.007272727272727273
1776,"1900 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6730253,-112.7930045,0.9883236508179177,0.007272727272727273
1777,"100 CANYON BD, LETHBRIDGE, AB, Canada",2,49.6510091,-112.841411,0.9883618712735056,0.0036363636363636364
1778,"200 CROCUS TE, LETHBRIDGE, AB, Canada",2,49.6977073,-112.9130417,0.9884000917290934,0.0036363636363636364
1779,"1 OXFORD PL, LETHBRIDGE, AB, Canada",2,49.6689648,-112.8890115,0.9884383121846813,0.0036363636363636364
1780,"1900 23 AV, LETHBRIDGE, AB, Canada",2,49.7241361,-112.8160073,0.988476532640269,0.007272727272727273
1781,"900 36 ST, LETHBRIDGE, AB, Canada",2,49.7112629,-112.7894394,0.9885147530958569,0.0036363636363636364
1782,"1 ALMA ISOBELL HODDER CR, LETHBRIDGE, AB, Canada",2,49.7352097,-112.833572,0.9885529735514448,0.0036363636363636364
1783,"1 APERTURE DR, LETHBRIDGE, AB, Canada",2,49.6759383,-112.8654097,0.9885911940070325,0.007272727272727273
1784,"100 CANYON RIDGE BD, LETHBRIDGE, AB, Canada",2,49.65127529999999,-112.8579702,0.9886294144626204,0.0036363636363636364
1785,"200 CASSINO ST, LETHBRIDGE, AB, Canada",2,49.6964978,-112.8001241,0.9886676349182082,0.0036363636363636364
1786,"1 ASSINIBOIA RD, LETHBRIDGE, AB, Canada",2,49.682552,-112.8924131,0.9887058553737961,0.0036363636363636364
1788,"200 SQUAMISH CT, LETHBRIDGE, AB, Canada",2,49.6902029,-112.9005675,0.9887822962849717,0.0036363636363636364
1790,"2200 16 AV, LETHBRIDGE, AB, Canada",2,49.6761627,-112.8101116,0.9888587371961474,0.0036363636363636364
1772,"100 BLACKWOLF BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9881707689955664,0.007272727272727273
1791,"200 UNIVERSITY DR, LETHBRIDGE, AB, Canada",2,49.70970519999999,-112.8918672,0.9888969576517352,0.0036363636363636364
1792,"1 SENECA PL, LETHBRIDGE, AB, Canada",2,49.66519359999999,-112.8820588,0.988935178107323,0.0036363636363636364
1793,"100 STAFFORD RD, LETHBRIDGE, AB, Canada",2,49.7230304,-112.8331257,0.9889733985629109,0.0036363636363636364
1794,"600 KEYSTONE CH, LETHBRIDGE, AB, Canada",2,49.668593,-112.9126015,0.9890116190184987,0.007272727272727273
1795,"600 COULEECREEK PL, LETHBRIDGE, AB, Canada",2,49.659957,-112.7837718,0.9890498394740865,0.007272727272727273
1796,"600 BLUEBELL BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067,0.9890880599296744,0.007272727272727273
1797,"2100 28 ST, LETHBRIDGE, AB, Canada",2,49.6723215,-112.8015289,0.9891262803852622,0.0036363636363636364
1798,"1600 8A AV, LETHBRIDGE, AB, Canada",2,49.68715630000001,-112.8250501,0.9891645008408501,0.0036363636363636364
