address,incidentCount,lat,lng
"1700 1 AV, LETHBRIDGE, AB, Canada",4,49.6984671,-112.8262819
"1700 1 ST, LETHBRIDGE, AB, Canada",1,49.6885645,-112.8456777
"1700 10 AV, LETHBRIDGE, AB, Canada",8,49.6838322,-112.8183675
"1700 10A AV, LETHBRIDGE, AB, Canada",10,49.68208569999999,-112.8183606
"1700 11 AV, LETHBRIDGE, AB, Canada",2,49.7143978,-112.818087
"1700 12 AV, LETHBRIDGE, AB, Canada",8,49.679785,-112.8181469
"1700 13 AV, LETHBRIDGE, AB, Canada",17,49.7161885,-112.8183418
"1700 13 ST, LETHBRIDGE, AB, Canada",6,49.7201599,-112.8244565
"1700 14 AV, LETHBRIDGE, AB, Canada",12,49.67797299999999,-112.8182923
"1700 15 AV, LETHBRIDGE, AB, Canada",63,49.6773362,-112.8184855
"1700 16 AV, LETHBRIDGE, AB, Canada",73,49.6761789,-112.8180629
"1700 17 AV, LETHBRIDGE, AB, Canada",5,49.6755207,-112.818464
"1700 18 AV, LETHBRIDGE, AB, Canada",7,49.67459030000001,-112.818456
"1700 18 ST, LETHBRIDGE, AB, Canada",3,49.6755401,-112.8157253
"1700 2 AV, LETHBRIDGE, AB, Canada",265,49.7005864,-112.8184587
"1700 20 ST, LETHBRIDGE, AB, Canada",4,49.6755265,-112.812834
"1700 23 AV, LETHBRIDGE, AB, Canada",8,49.7243734,-112.8188264
"1700 23 ST, LETHBRIDGE, AB, Canada",103,49.7199119,-112.8112381
"1700 24 ST, LETHBRIDGE, AB, Canada",4,49.6751011,-112.8076569
"1700 26 ST, LETHBRIDGE, AB, Canada",1,49.6749194,-112.8049207
"1700 2A AV, LETHBRIDGE, AB, Canada",9,49.7017274,-112.831368
"1700 2B AV, LETHBRIDGE, AB, Canada",21,49.7019562,-112.8182881
"1700 3 AV, LETHBRIDGE, AB, Canada",11,49.696154,-112.8174877
"1700 5 AV, LETHBRIDGE, AB, Canada",43,49.6932092,-112.8175008
"1700 5A AV, LETHBRIDGE, AB, Canada",2,49.7063597,-112.8183563
"1700 6 AV, LETHBRIDGE, AB, Canada",9,49.6913187,-112.8174969
"1700 6A AV, LETHBRIDGE, AB, Canada",19,49.7081224,-112.8179259
"1700 7 AV, LETHBRIDGE, AB, Canada",18,49.6892323,-112.8175068
"1700 8 AV, LETHBRIDGE, AB, Canada",2,49.6880986,-112.8173954
"1700 8A AV, LETHBRIDGE, AB, Canada",24,49.68715630000001,-112.8250501
"1700 9 AV, LETHBRIDGE, AB, Canada",1,49.686676,-112.8170885
"1700 ASHGROVE RD, LETHBRIDGE, AB, Canada",1,49.6750666,-112.7914886
"1700 CEDAR RD, LETHBRIDGE, AB, Canada",1,49.67516,-112.7839553
"1700 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",12,49.675994,-112.799471
"1700 LAKEHILL CR, LETHBRIDGE, AB, Canada",5,49.6750078,-112.7939141
"1700 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",1,49.67543329999999,-112.7926351
"1700 LAKEPOINT RD, LETHBRIDGE, AB, Canada",1,49.6745323,-112.7962773
"1700 LAKESHORE RD, LETHBRIDGE, AB, Canada",3,49.6758206,-112.7964431
"1700 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",131,49.67478,-112.80307
"1700 SCENIC DR, LETHBRIDGE, AB, Canada",5,49.6736513,-112.8184694
"1700 ST ANDREW RD, LETHBRIDGE, AB, Canada",9,49.7196215,-112.8279051
"1700 ST EDWARD BD, LETHBRIDGE, AB, Canada",81,49.7208678,-112.8292556
"1700 STAFFORD DR, LETHBRIDGE, AB, Canada",2,49.7202302,-112.8334876
"1800 1 AV, LETHBRIDGE, AB, Canada",15,49.6984671,-112.8262819
"1800 10 AV, LETHBRIDGE, AB, Canada",9,49.6838274,-112.8154196
"1800 11 AV, LETHBRIDGE, AB, Canada",1,49.7144101,-112.8165887
"1800 13 AV, LETHBRIDGE, AB, Canada",3,49.7161766,-112.8166744
"1800 13 ST, LETHBRIDGE, AB, Canada",14,49.7210452,-112.8240173
"1800 14 AV, LETHBRIDGE, AB, Canada",12,49.67823,-112.8157175
"1800 14 ST, LETHBRIDGE, AB, Canada",8,49.720999,-112.8228534
"1800 15 AV, LETHBRIDGE, AB, Canada",18,49.6773379,-112.8157148
"1800 16 AV, LETHBRIDGE, AB, Canada",2,49.6764441,-112.8157201
"1800 17A ST, LETHBRIDGE, AB, Canada",1,49.6743321,-112.8175515
"1800 18 AV, LETHBRIDGE, AB, Canada",10,49.7209004,-112.8174186
"1800 18 ST, LETHBRIDGE, AB, Canada",5,49.6744162,-112.8159072
"1800 19 AV, LETHBRIDGE, AB, Canada",4,49.67409379999999,-112.8159642
"1800 1A AV, LETHBRIDGE, AB, Canada",7,49.6995276,-112.8164894
"1800 2 AV, LETHBRIDGE, AB, Canada",25,49.70033189999999,-112.8168097
"1800 20 AV, LETHBRIDGE, AB, Canada",2,49.6724225,-112.8127278
"1800 20 ST, LETHBRIDGE, AB, Canada",14,49.6745121,-112.8132787
"1800 21 AV, LETHBRIDGE, AB, Canada",1,49.7233153,-112.8172249
"1800 23 AV, LETHBRIDGE, AB, Canada",6,49.72412809999999,-112.817194
"1800 23 ST, LETHBRIDGE, AB, Canada",41,49.72093659999999,-112.8103933
"1800 24 ST, LETHBRIDGE, AB, Canada",1,49.6744886,-112.8077184
"1800 26 ST, LETHBRIDGE, AB, Canada",8,49.6742391,-112.8049218
"1800 2A AV, LETHBRIDGE, AB, Canada",4,49.7017274,-112.831368
"1800 2B AV, LETHBRIDGE, AB, Canada",8,49.7022327,-112.8169674
"1800 3 AV, LETHBRIDGE, AB, Canada",14,49.696428,-112.8161725
"1800 39 ST, LETHBRIDGE, AB, Canada",4,49.72339179999999,-112.7852149
"1800 4 AV, LETHBRIDGE, AB, Canada",14,49.7044785,-112.8167107
"1800 5 AV, LETHBRIDGE, AB, Canada",44,49.6931537,-112.8156862
"1800 5A AV, LETHBRIDGE, AB, Canada",13,49.7063516,-112.8166513
"1800 6 AV, LETHBRIDGE, AB, Canada",18,49.6913578,-112.8159427
"1800 6A AV, LETHBRIDGE, AB, Canada",13,49.7081023,-112.8166725
"1800 7 AV, LETHBRIDGE, AB, Canada",17,49.6892176,-112.8159523
"1800 8 AV, LETHBRIDGE, AB, Canada",13,49.7118787,-112.8170641
"1800 8A AV, LETHBRIDGE, AB, Canada",32,49.6872655,-112.8099929
"1800 9 AV, LETHBRIDGE, AB, Canada",15,49.68667019999999,-112.8162822
"1800 ASHGROVE RD, LETHBRIDGE, AB, Canada",4,49.6742153,-112.7920638
"1800 CEDAR RD, LETHBRIDGE, AB, Canada",3,49.6743373,-112.7839574
"1800 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",4,49.6742765,-112.7934353
"1800 LAKESIDE RD, LETHBRIDGE, AB, Canada",5,49.6748994,-112.7977525
"1800 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",16,49.6743835,-112.8024383
"1900 1 AV, LETHBRIDGE, AB, Canada",1,49.6984671,-112.8262819
"1900 10 AV, LETHBRIDGE, AB, Canada",5,49.71349439999999,-112.8138399
"1900 12 AV, LETHBRIDGE, AB, Canada",10,49.6800281,-112.8142288
"1900 13 AV, LETHBRIDGE, AB, Canada",15,49.71641229999999,-112.8139234
"1900 13 ST, LETHBRIDGE, AB, Canada",61,49.7218336,-112.8244352
"1900 14 ST, LETHBRIDGE, AB, Canada",2,49.7216839,-112.8225134
"1900 15 AV, LETHBRIDGE, AB, Canada",29,49.6770971,-112.8141248
"1900 16 AV, LETHBRIDGE, AB, Canada",3,49.6761868,-112.8143758
"1900 17 AV, LETHBRIDGE, AB, Canada",6,49.6752901,-112.8143494
"1900 17 ST, LETHBRIDGE, AB, Canada",4,49.7219651,-112.8191809
"1900 18 AV, LETHBRIDGE, AB, Canada",31,49.72005,-112.81489
"1900 18 ST, LETHBRIDGE, AB, Canada",8,49.7216874,-112.8174468
"1900 19 AV, LETHBRIDGE, AB, Canada",1,49.6737103,-112.8134617
"1900 19 ST, LETHBRIDGE, AB, Canada",1,49.6734995,-112.8137897
"1900 2 AV, LETHBRIDGE, AB, Canada",4,49.7006599,-112.8144123
"1900 20 ST, LETHBRIDGE, AB, Canada",1,49.6734056,-112.8133139
"1900 21 AV, LETHBRIDGE, AB, Canada",12,49.7232704,-112.8159286
"1900 22 AV, LETHBRIDGE, AB, Canada",1,49.6707212,-112.8139946
"1900 23 AV, LETHBRIDGE, AB, Canada",2,49.7241361,-112.8160073
"1900 23 ST, LETHBRIDGE, AB, Canada",74,49.7220388,-112.810835
"1900 25 AV, LETHBRIDGE, AB, Canada",1,49.7263497,-112.815657
"1900 3 AV, LETHBRIDGE, AB, Canada",22,49.696118,-112.814327
"1900 36 ST, LETHBRIDGE, AB, Canada",11,49.6733915,-112.789423
"1900 4 AV, LETHBRIDGE, AB, Canada",29,49.7036272,-112.8147362
"1900 5 AV, LETHBRIDGE, AB, Canada",4,49.6932084,-112.8143479
"1900 6 AV, LETHBRIDGE, AB, Canada",9,49.6913188,-112.8141978
"1900 6A AV, LETHBRIDGE, AB, Canada",23,49.7080926,-112.8141512
"1900 7 AV, LETHBRIDGE, AB, Canada",13,49.68952789999999,-112.8146224
"1900 7A AV, LETHBRIDGE, AB, Canada",2,49.70985839999999,-112.8141864
"1900 8 AV, LETHBRIDGE, AB, Canada",8,49.71074669999999,-112.8140561
"1900 8A AV, LETHBRIDGE, AB, Canada",8,49.6872655,-112.8099929
"1900 9 AV, LETHBRIDGE, AB, Canada",16,49.6866747,-112.8145185
"1900 BEECH RD, LETHBRIDGE, AB, Canada",6,49.6735522,-112.7858389
"1900 CEDAR RD, LETHBRIDGE, AB, Canada",34,49.6734641,-112.7844646
"1900 LAKEHILL CR, LETHBRIDGE, AB, Canada",5,49.6736142,-112.7948376
"1900 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6730253,-112.7930045
"1900 LAKEPOINT RD, LETHBRIDGE, AB, Canada",2,49.6735937,-112.7962454
"1900 LAKESHORE RD, LETHBRIDGE, AB, Canada",4,49.6758206,-112.7964431
"1900 LAKESIDE RD, LETHBRIDGE, AB, Canada",5,49.673735,-112.7976328
"1900 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",25,49.67391929999999,-112.800761
"1900 SCENIC DR, LETHBRIDGE, AB, Canada",1,49.6705923,-112.8154756
"200 1 AV, LETHBRIDGE, AB, Canada",37,49.6973241,-112.8448012
"200 10 ST, LETHBRIDGE, AB, Canada",174,49.697205,-112.8323753
"200 11 ST, LETHBRIDGE, AB, Canada",7,49.69691539999999,-112.8311294
"200 12 ST, LETHBRIDGE, AB, Canada",20,49.6971443,-112.8292055
"200 12A ST, LETHBRIDGE, AB, Canada",31,49.6969565,-112.8261119
"200 12B ST, LETHBRIDGE, AB, Canada",95,49.6969565,-112.8261119
"200 12C ST, LETHBRIDGE, AB, Canada",154,49.6969565,-112.8261119
"200 13 ST, LETHBRIDGE, AB, Canada",742,49.6973279,-112.8244215
"200 14 ST, LETHBRIDGE, AB, Canada",166,49.700878,-112.8230491
"200 15 ST, LETHBRIDGE, AB, Canada",33,49.7007831,-112.8213388
"200 16 ST, LETHBRIDGE, AB, Canada",24,49.7008364,-112.8201859
"200 17 ST, LETHBRIDGE, AB, Canada",2,49.697269,-112.8177938
"200 18 ST, LETHBRIDGE, AB, Canada",3,49.70056460000001,-112.8169513
"200 19 ST, LETHBRIDGE, AB, Canada",4,49.7005916,-112.8149047
"200 2 AV, LETHBRIDGE, AB, Canada",134,49.69636120000001,-112.844233
"200 2 ST, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067
"200 20 ST, LETHBRIDGE, AB, Canada",33,49.7011269,-112.8134334
"200 22 ST, LETHBRIDGE, AB, Canada",10,49.7006583,-112.8103093
"200 23 ST, LETHBRIDGE, AB, Canada",8,49.69663629999999,-112.8085822
"200 24 ST, LETHBRIDGE, AB, Canada",15,49.6968566,-112.8078812
"200 25 ST, LETHBRIDGE, AB, Canada",2,49.69727719999999,-112.8063423
"200 27 ST, LETHBRIDGE, AB, Canada",14,49.6968044,-112.80347
"200 28 ST, LETHBRIDGE, AB, Canada",2,49.6974163,-112.8019472
"200 3 AV, LETHBRIDGE, AB, Canada",501,49.6951835,-112.8446626
"200 3 ST, LETHBRIDGE, AB, Canada",6,49.6963979,-112.8438512
"200 30 ST, LETHBRIDGE, AB, Canada",8,49.6994885,-112.7974942
"200 31 ST, LETHBRIDGE, AB, Canada",17,49.7009633,-112.796443
"200 33 ST, LETHBRIDGE, AB, Canada",1,49.6940037,-112.7928501
"200 36 ST, LETHBRIDGE, AB, Canada",7,49.7012429,-112.7878805
"200 4 AV, LETHBRIDGE, AB, Canada",398,49.6936952,-112.841379
"200 4 ST, LETHBRIDGE, AB, Canada",18,49.696453,-112.8419578
"200 41 ST, LETHBRIDGE, AB, Canada",66,49.72146610000001,-112.7810752
"200 43 ST, LETHBRIDGE, AB, Canada",1,49.7004358,-112.7789035
"200 5 AV, LETHBRIDGE, AB, Canada",215,49.6921069,-112.843051
"200 5 ST, LETHBRIDGE, AB, Canada",135,49.696487,-112.8407693
"200 6A AV, LETHBRIDGE, AB, Canada",10,49.6897259,-112.843454
"200 7 AV, LETHBRIDGE, AB, Canada",6,49.6887331,-112.8443036
"200 7 ST, LETHBRIDGE, AB, Canada",6,49.69646890000001,-112.837157
"200 7A AV, LETHBRIDGE, AB, Canada",158,49.6877025,-112.8446282
"200 8 ST, LETHBRIDGE, AB, Canada",21,49.6968881,-112.8362756
"200 ABERDEEN RD, LETHBRIDGE, AB, Canada",10,49.6960059,-112.9064552
"200 AGNES SHORT PL, LETHBRIDGE, AB, Canada",7,49.7373413,-112.8345216
"200 ALGONQUIN RD, LETHBRIDGE, AB, Canada",16,49.6847767,-112.8857458
"200 BLACKFOOT CI, LETHBRIDGE, AB, Canada",8,49.6819833,-112.9011962
"200 BLACKFOOT RD, LETHBRIDGE, AB, Canada",24,49.6774321,-112.8969413
"200 BLACKWOLF WY, LETHBRIDGE, AB, Canada",4,49.7374526,-112.8109394
"200 BLUEFOX BD, LETHBRIDGE, AB, Canada",19,49.7290755,-112.8148005
"200 BRIDGE DR, LETHBRIDGE, AB, Canada",3,49.7009206,-112.8858109
"200 BRITANNIA BD, LETHBRIDGE, AB, Canada",83,49.67328990000001,-112.9097205
"200 BRITTANIA BD, LETHBRIDGE, AB, Canada",1,49.67328990000001,-112.9097205
"200 CANYON ESTATES WY, LETHBRIDGE, AB, Canada",1,49.6530195,-112.8534972
"200 CANYON TE, LETHBRIDGE, AB, Canada",1,49.6494004,-112.8303697
"200 CANYONCREST PT, LETHBRIDGE, AB, Canada",1,49.6571767,-112.8454952
"200 CASSINO ST, LETHBRIDGE, AB, Canada",2,49.6964978,-112.8001241
"200 CHILCOTIN RD, LETHBRIDGE, AB, Canada",17,49.6813827,-112.8983816
"200 COACHWOOD PT, LETHBRIDGE, AB, Canada",3,49.6911061,-112.8746041
"200 COALBANKS BD, LETHBRIDGE, AB, Canada",10,49.6662659,-112.9062087
"200 COLUMBIA BD, LETHBRIDGE, AB, Canada",74,49.6754353,-112.8760899
"200 CORVETTE CR, LETHBRIDGE, AB, Canada",13,49.6937157,-112.7971648
"200 COUGAR WY, LETHBRIDGE, AB, Canada",18,49.7343482,-112.8192553
"200 COULEECREEK MN, LETHBRIDGE, AB, Canada",8,49.6956181,-112.8451067
"200 COULEESPRINGS TE, LETHBRIDGE, AB, Canada",2,49.6581132,-112.779779
"200 CROCUS TE, LETHBRIDGE, AB, Canada",2,49.6977073,-112.9130417
"200 DIEPPE BD, LETHBRIDGE, AB, Canada",3,49.6948896,-112.7998498
"200 DUNKIRK ST, LETHBRIDGE, AB, Canada",2,49.6937235,-112.7964578
"200 EAGLE PL, LETHBRIDGE, AB, Canada",3,49.7247661,-112.8024853
"200 EAGLE RD, LETHBRIDGE, AB, Canada",9,49.7263145,-112.8020853
"200 ERMINEGLEN CV, LETHBRIDGE, AB, Canada",3,49.7319763,-112.8138749
"200 FAIRMONT BD, LETHBRIDGE, AB, Canada",7,49.6668077,-112.7823049
"200 FIRELIGHT CR, LETHBRIDGE, AB, Canada",7,49.6696574,-112.897219
"200 FIRELIGHT WY, LETHBRIDGE, AB, Canada",16,49.6668051,-112.8927321
"200 GRASSLAND BD, LETHBRIDGE, AB, Canada",8,49.6953694,-112.9112341
"200 GRASSLANDS BD, LETHBRIDGE, AB, Canada",1,49.6953694,-112.9112341
"200 GRIZZLY BY, LETHBRIDGE, AB, Canada",1,49.6956181,-112.8451067
"200 HARU MORIYAMA PL, LETHBRIDGE, AB, Canada",9,49.7366024,-112.8300297
"200 HERITAGE BD, LETHBRIDGE, AB, Canada",7,49.6925664,-112.8806686
"200 HERITAGE CI, LETHBRIDGE, AB, Canada",6,49.6925664,-112.8806686
"200 HERITAGE CL, LETHBRIDGE, AB, Canada",2,49.6930736,-112.8847772
"200 HERITAGE CR, LETHBRIDGE, AB, Canada",4,49.6942536,-112.8899986
"200 HERITAGE CT, LETHBRIDGE, AB, Canada",16,49.6963832,-112.8893065
"200 HERITAGE PL, LETHBRIDGE, AB, Canada",6,49.6918962,-112.8792797
"200 INDIAN BATTLE RD, LETHBRIDGE, AB, Canada",27,49.691644,-112.8568093
"200 JERRY POTTS BD, LETHBRIDGE, AB, Canada",13,49.685305,-112.8929292
"200 JESSIE ROBINSON CL, LETHBRIDGE, AB, Canada",1,49.72934189999999,-112.8296628
"200 KEYSTONE LN, LETHBRIDGE, AB, Canada",17,49.6689127,-112.9039742
"200 KODIAK BD, LETHBRIDGE, AB, Canada",5,49.7322958,-112.804428
"200 LAFAYETTE BD, LETHBRIDGE, AB, Canada",24,49.6765099,-112.8816561
"200 LAKHOTA CR, LETHBRIDGE, AB, Canada",1,49.6857042,-112.8980702
"200 LASALLE TE, LETHBRIDGE, AB, Canada",14,49.68932119999999,-112.9096454
"200 LAVAL BD, LETHBRIDGE, AB, Canada",15,49.6677498,-112.8700253
"200 LEASIDE AV, LETHBRIDGE, AB, Canada",3,49.697088,-112.7970188
"200 LETTICE PERRY RD, LETHBRIDGE, AB, Canada",14,49.7296487,-112.8273643
"200 LYNX CV, LETHBRIDGE, AB, Canada",2,49.7345465,-112.8065171
"200 LYNX RD, LETHBRIDGE, AB, Canada",7,49.737614,-112.8077911
"200 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",118,49.70090820000001,-112.8123173
"200 MCGILL BD, LETHBRIDGE, AB, Canada",110,49.666947,-112.8756146
"200 MCMASTER BD, LETHBRIDGE, AB, Canada",50,49.6761451,-112.8850736
"200 MILDRED DOBBS BD, LETHBRIDGE, AB, Canada",22,49.7324743,-112.8311391
"200 MINERS CH, LETHBRIDGE, AB, Canada",6,49.663341,-112.9055559
"200 MT ALDERSON CR, LETHBRIDGE, AB, Canada",18,49.6613908,-112.8708944
"200 MT BLAKISTON RD, LETHBRIDGE, AB, Canada",8,49.65807539999999,-112.8779996
"200 MT CRANDELL CR, LETHBRIDGE, AB, Canada",192,49.6575784,-112.8797194
"200 MT RUNDLE RD, LETHBRIDGE, AB, Canada",2,49.6582616,-112.8705835
"200 MT SUNBURST PL, LETHBRIDGE, AB, Canada",7,49.6551486,-112.8711561
"200 MT SUNBURST WY, LETHBRIDGE, AB, Canada",20,49.6545069,-112.8706868
"200 MT SUNDANCE CR, LETHBRIDGE, AB, Canada",7,49.6492866,-112.8733675
"200 MT SUNDIAL CT, LETHBRIDGE, AB, Canada",20,49.6488636,-112.8751563
"200 NORTHLANDER BN, LETHBRIDGE, AB, Canada",3,49.6873652,-112.917296
"200 OJIBWA PL, LETHBRIDGE, AB, Canada",2,49.6784722,-112.890143
"200 PEIGAN CT, LETHBRIDGE, AB, Canada",15,49.6859885,-112.9008084
"200 PRAIRIE ROSE PL, LETHBRIDGE, AB, Canada",1,49.6476406,-112.7911722
"200 RED CROW BD, LETHBRIDGE, AB, Canada",5,49.6886625,-112.8922203
"200 RIVERGROVE CH, LETHBRIDGE, AB, Canada",2,49.6540328,-112.863719
"200 RIVERMILL MN, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067
"200 RIVERPARK BD, LETHBRIDGE, AB, Canada",18,49.6583987,-112.8602258
"200 RIVERSTONE BD, LETHBRIDGE, AB, Canada",16,49.6642934,-112.8597652
"200 ROCKY MOUNTAIN BD, LETHBRIDGE, AB, Canada",20,49.65750389999999,-112.8767901
"200 RYERSON RD, LETHBRIDGE, AB, Canada",17,49.6629602,-112.8859653
"200 SCENIC DR, LETHBRIDGE, AB, Canada",85,49.6985647,-112.8456248
"200 SHERWOOD PL, LETHBRIDGE, AB, Canada",6,49.6863875,-112.8817331
"200 SILKSTONE BY, LETHBRIDGE, AB, Canada",3,49.6956181,-112.8451067
"200 SILKSTONE RD, LETHBRIDGE, AB, Canada",41,49.67174929999999,-112.8968389
"200 SIXMILE CM, LETHBRIDGE, AB, Canada",9,49.6556483,-112.7771356
"200 SIXMILE RG, LETHBRIDGE, AB, Canada",12,49.6556483,-112.7771356
"200 SOUTHGATE BD, LETHBRIDGE, AB, Canada",18,49.6601013,-112.7834486
"200 SQUAMISH CT, LETHBRIDGE, AB, Canada",2,49.6902029,-112.9005675
"200 ST JAMES BD, LETHBRIDGE, AB, Canada",28,49.7256881,-112.8299701
"200 STAFFORD BD, LETHBRIDGE, AB, Canada",3,49.7192321,-112.837783
"200 STAFFORD BY, LETHBRIDGE, AB, Canada",17,49.6956181,-112.8451067
"200 STAFFORD DR, LETHBRIDGE, AB, Canada",73,49.6971193,-112.8341389
"200 STONECREST BY, LETHBRIDGE, AB, Canada",2,49.6956181,-112.8451067
"200 SUNRIDGE RD, LETHBRIDGE, AB, Canada",79,49.6523232,-112.8698241
"200 TARTAN CI, LETHBRIDGE, AB, Canada",4,49.69697739999999,-112.9039093
"200 TWINRIVER RD, LETHBRIDGE, AB, Canada",10,49.6659973,-112.8999077
"200 UNIVERSITY DR, LETHBRIDGE, AB, Canada",2,49.70970519999999,-112.8918672
"200 UPLANDS BD, LETHBRIDGE, AB, Canada",12,49.7327125,-112.8142694
"2000 1 AV, LETHBRIDGE, AB, Canada",8,49.6986248,-112.8133261
"2000 10 AV, LETHBRIDGE, AB, Canada",16,49.6835476,-112.8125748
"2000 12 AV, LETHBRIDGE, AB, Canada",21,49.6797407,-112.8126454
"2000 13 AV, LETHBRIDGE, AB, Canada",24,49.7160364,-112.8125805
"2000 13 ST, LETHBRIDGE, AB, Canada",11,49.7226619,-112.8244612
"2000 14 AV, LETHBRIDGE, AB, Canada",2,49.677988,-112.8125199
"2000 15 AV, LETHBRIDGE, AB, Canada",11,49.6770971,-112.8126567
"2000 16 AV, LETHBRIDGE, AB, Canada",4,49.6761635,-112.8125975
"2000 16 ST, LETHBRIDGE, AB, Canada",4,49.7228855,-112.820568
"2000 18 AV, LETHBRIDGE, AB, Canada",17,49.7203459,-112.8132299
"2000 18 ST, LETHBRIDGE, AB, Canada",2,49.72270260000001,-112.8178225
"2000 19 AV, LETHBRIDGE, AB, Canada",8,49.6735103,-112.8127644
"2000 19 ST, LETHBRIDGE, AB, Canada",10,49.7229487,-112.8164771
"2000 2 AV, LETHBRIDGE, AB, Canada",55,49.7007473,-112.8127523
"2000 20 AV, LETHBRIDGE, AB, Canada",4,49.6724225,-112.8127278
"2000 20 ST, LETHBRIDGE, AB, Canada",5,49.6727986,-112.8128546
"2000 21 AV, LETHBRIDGE, AB, Canada",1,49.7235337,-112.8135756
"2000 22 AV, LETHBRIDGE, AB, Canada",1,49.6707076,-112.8124459
"2000 23 AV, LETHBRIDGE, AB, Canada",7,49.724389,-112.813031
"2000 23 ST, LETHBRIDGE, AB, Canada",15,49.7229146,-112.8103683
"2000 26 ST, LETHBRIDGE, AB, Canada",4,49.67268259999999,-112.8049162
"2000 28 ST, LETHBRIDGE, AB, Canada",9,49.6736042,-112.8015495
"2000 3 AV, LETHBRIDGE, AB, Canada",22,49.6964244,-112.8129633
"2000 32 ST, LETHBRIDGE, AB, Canada",30,49.670554,-112.7945013
"2000 37 ST, LETHBRIDGE, AB, Canada",2,49.6722037,-112.787929
"2000 40 ST, LETHBRIDGE, AB, Canada",5,49.6726527,-112.7839598
"2000 5 AV, LETHBRIDGE, AB, Canada",34,49.7056917,-112.8134081
"2000 6 AV, LETHBRIDGE, AB, Canada",11,49.6913225,-112.8127251
"2000 6A AV, LETHBRIDGE, AB, Canada",3,49.7083326,-112.8126373
"2000 7 AV, LETHBRIDGE, AB, Canada",93,49.6892285,-112.812683
"2000 9 AV, LETHBRIDGE, AB, Canada",56,49.6863914,-112.8126592
"2000 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",157,49.6736541,-112.8006422
"2000 PALM RD, LETHBRIDGE, AB, Canada",2,49.6725055,-112.7918967
"2000 SCENIC DR, LETHBRIDGE, AB, Canada",5,49.6698911,-112.8156142
"2100 10 AV, LETHBRIDGE, AB, Canada",7,49.6838218,-112.8113522
"2100 10A AV, LETHBRIDGE, AB, Canada",18,49.6826365,-112.8110981
"2100 11 AV, LETHBRIDGE, AB, Canada",3,49.6818634,-112.8108999
"2100 12 AV, LETHBRIDGE, AB, Canada",23,49.6797726,-112.8114623
"2100 13 AV, LETHBRIDGE, AB, Canada",63,49.7164382,-112.8112522
"2100 13 ST, LETHBRIDGE, AB, Canada",9,49.7237071,-112.8244872
"2100 14 AV, LETHBRIDGE, AB, Canada",14,49.717168,-112.8113371
"2100 15 AV, LETHBRIDGE, AB, Canada",29,49.6770956,-112.81144
"2100 16 AV, LETHBRIDGE, AB, Canada",1,49.6761667,-112.8112896
"2100 17 AV, LETHBRIDGE, AB, Canada",4,49.67524359999999,-112.8113477
"2100 17 ST, LETHBRIDGE, AB, Canada",4,49.72353349999999,-112.8191312
"2100 18 AV, LETHBRIDGE, AB, Canada",1,49.674633,-112.8114895
"2100 18 ST, LETHBRIDGE, AB, Canada",1,49.7234795,-112.8178203
"2100 19 AV, LETHBRIDGE, AB, Canada",3,49.6735088,-112.812226
"2100 20 AV, LETHBRIDGE, AB, Canada",3,49.672227,-112.8115332
"2100 20 ST, LETHBRIDGE, AB, Canada",8,49.6717887,-112.8133353
"2100 23 ST, LETHBRIDGE, AB, Canada",18,49.72376879999999,-112.8108188
"2100 28 ST, LETHBRIDGE, AB, Canada",2,49.6723215,-112.8015289
"2100 35 ST, LETHBRIDGE, AB, Canada",4,49.67157839999999,-112.7908749
"2100 36 ST, LETHBRIDGE, AB, Canada",6,49.6713568,-112.7893734
"2100 5 AV, LETHBRIDGE, AB, Canada",46,49.6934457,-112.8112672
"2100 5A AV, LETHBRIDGE, AB, Canada",9,49.70656570000001,-112.8109516
"2100 6 AV, LETHBRIDGE, AB, Canada",8,49.6910002,-112.8108805
"2100 6A AV, LETHBRIDGE, AB, Canada",10,49.7083234,-112.8110527
"2100 7 AV, LETHBRIDGE, AB, Canada",6,49.6895027,-112.8110617
"2100 8 AV, LETHBRIDGE, AB, Canada",7,49.6880775,-112.8104161
"2100 9 AV, LETHBRIDGE, AB, Canada",2,49.6866678,-112.8113347
"2100 9A AV, LETHBRIDGE, AB, Canada",29,49.6856995,-112.8110569
"2100 9B AV, LETHBRIDGE, AB, Canada",14,49.6845803,-112.8110499
"2100 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",5,49.672514,-112.8005847
"2100 PALM RD, LETHBRIDGE, AB, Canada",198,49.67227159999999,-112.7920944
"21100 HWY 512, LETHBRIDGE, AB, Canada",12,49.6973982,-112.7497665
"213000 TWP RD 100, LETHBRIDGE, AB, Canada",3,49.7855228,-112.7905975
"2200 10 AV, LETHBRIDGE, AB, Canada",2,49.68354189999999,-112.8091057
