address,lat,lng,incidentCount
"300 JERRY POTTS BD, LETHBRIDGE, AB, Canada",49.6861292,-112.897645,5
"1500 ASPEN PL, LETHBRIDGE, AB, Canada",49.67715399999999,-112.7872193,5
"1 RUTGERS RD, LETHBRIDGE, AB, Canada",49.6715283,-112.8925238,5
"1100 42 AV, LETHBRIDGE, AB, Canada",49.7394443,-112.828434,5
"2400 41 ST, LETHBRIDGE, AB, Canada",49.7246336,-112.7817632,5
"2900 FAIRWAY ST, LETHBRIDGE, AB, Canada",49.6648417,-112.794203,5
"300 INDIAN BATTLE RD, LETHBRIDGE, AB, Canada",49.6998313,-112.8610128,5
"1600 5 AV, LETHBRIDGE, AB, Canada",49.6931455,-112.8185922,5
"400 7 AV, LETHBRIDGE, AB, Canada",49.688528,-112.8403951,5
"1 PRIMROSE PL, LETHBRIDGE, AB, Canada",49.720774,-112.8084711,5
"1 ALGONQUIN PL, LETHBRIDGE, AB, Canada",49.6832497,-112.8841466,5
"1000 ELLIOT RD, LETHBRIDGE, AB, Canada",49.6824676,-112.7830007,5
"100 COUNTRY CLUB RD, LETHBRIDGE, AB, Canada",49.6783906,-112.8407948,5
"1700 SCENIC DR, LETHBRIDGE, AB, Canada",49.6736513,-112.8184694,5
"500 MCKILLOP PL, LETHBRIDGE, AB, Canada",49.7065537,-112.8027949,5
"2000 40 ST, LETHBRIDGE, AB, Canada",49.6726527,-112.7839598,5
"1200 ST CATHERINE RD, LETHBRIDGE, AB, Canada",49.71841999999999,-112.8298698,5
"100 HERITAGE PL, LETHBRIDGE, AB, Canada",49.69189009999999,-112.8789662,5
"1400 15 AV, LETHBRIDGE, AB, Canada",49.67710350000001,-112.8225972,5
"100 GOLDENROD WY, LETHBRIDGE, AB, Canada",49.6940731,-112.9105651,5
"1100 14 ST, LETHBRIDGE, AB, Canada",49.6812424,-112.8226392,5
"2000 SCENIC DR, LETHBRIDGE, AB, Canada",49.6698911,-112.8156142,5
"400 LYNX CR, LETHBRIDGE, AB, Canada",49.7345116,-112.8038851,5
"1000 2A AV, LETHBRIDGE, AB, Canada",49.7017274,-112.831368,5
"1400 14 ST, LETHBRIDGE, AB, Canada",49.7173257,-112.8226785,5
"1 RIDGEWOOD BD, LETHBRIDGE, AB, Canada",49.6874473,-112.8786105,5
"2000 20 ST, LETHBRIDGE, AB, Canada",49.6727986,-112.8128546,5
"1 RIVERGLEN LK, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,5
"1400 30 ST, LETHBRIDGE, AB, Canada",49.6782068,-112.7986433,5
"1100 19 ST, LETHBRIDGE, AB, Canada",49.6818712,-112.8142181,5
"1900 LAKEHILL CR, LETHBRIDGE, AB, Canada",49.6736142,-112.7948376,5
"2400 16 ST, LETHBRIDGE, AB, Canada",49.7252495,-112.8201316,5
"1 AV & 17 ST, LETHBRIDGE, AB, Canada",49.69885679999999,-112.8182361,5
"1 AV & 16 ST, LETHBRIDGE, AB, Canada",49.6989105,-112.8197569,5
"1900 LAKESIDE RD, LETHBRIDGE, AB, Canada",49.673735,-112.7976328,5
"1300 ST BASIL RD, LETHBRIDGE, AB, Canada",49.71674489999999,-112.8260743,5
"1100 SCENIC DR, LETHBRIDGE, AB, Canada",49.6820825,-112.8347483,4
"600 36 ST, LETHBRIDGE, AB, Canada",49.7091478,-112.7905171,4
"300 28 ST, LETHBRIDGE, AB, Canada",49.6961373,-112.8019352,4
"2500 5A AV, LETHBRIDGE, AB, Canada",49.70657689999999,-112.80608,4
"1 RIVERCREST CT, LETHBRIDGE, AB, Canada",49.6587081,-112.8673053,4
"1000 18 ST, LETHBRIDGE, AB, Canada",49.7138056,-112.8172865,4
"1 AV & 28 ST, LETHBRIDGE, AB, Canada",49.7008814,-112.8019118,4
"2500 28 AV, LETHBRIDGE, AB, Canada",49.6652751,-112.8032667,4
"500 GATEWAY CR, LETHBRIDGE, AB, Canada",49.6607031,-112.7819992,4
"2500 7A AV, LETHBRIDGE, AB, Canada",49.709927,-112.8050933,4
"1200 PACIFIC CI, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,4
"1300 SCENIC DR, LETHBRIDGE, AB, Canada",49.6759975,-112.8250808,4
"2500 11 AV, LETHBRIDGE, AB, Canada",49.7150057,-112.8052883,4
"3200 LAKESIDE RD, LETHBRIDGE, AB, Canada",49.6761152,-112.7934537,4
"1000 29A ST, LETHBRIDGE, AB, Canada",49.6830773,-112.7980027,4
"1100 PACIFIC CI, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,4
"1 AV & 24 ST, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,4
"1 GREYWOLF RD, LETHBRIDGE, AB, Canada",49.7408255,-112.8108732,4
"2500 8A AV, LETHBRIDGE, AB, Canada",49.6872453,-112.8083869,4
"3800 GLACIER AV, LETHBRIDGE, AB, Canada",49.6825368,-112.7856735,4
"3200 FAIRWAY ST, LETHBRIDGE, AB, Canada",49.6623913,-112.7932411,4
"1 AV & 15 ST, LETHBRIDGE, AB, Canada",49.6989817,-112.8211918,4
"300 STONECREST PL, LETHBRIDGE, AB, Canada",49.6646672,-112.8581256,4
"1 MOONLIGHT BD, LETHBRIDGE, AB, Canada",49.6656093,-112.8965572,4
"800 ATLANTIC CV, LETHBRIDGE, AB, Canada",49.6785293,-112.9058665,4
"100 COLUMBIA PL, LETHBRIDGE, AB, Canada",49.6672218,-112.8854372,4
"1200 30 ST, LETHBRIDGE, AB, Canada",49.7055972,-112.9144651,4
"5600 24 AV, LETHBRIDGE, AB, Canada",49.6689768,-112.7586283,4
"300 12A ST, LETHBRIDGE, AB, Canada",49.7031191,-112.8283802,4
"1 STONECREST PT, LETHBRIDGE, AB, Canada",49.6648911,-112.8581643,4
"2800 47 ST, LETHBRIDGE, AB, Canada",49.6657272,-112.7728451,4
"3700 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6836257,-112.7875033,4
"300 RIVERGROVE CH, LETHBRIDGE, AB, Canada",49.6539278,-112.864095,4
"1200 33 ST, LETHBRIDGE, AB, Canada",49.7160072,-112.7924225,4
"1 MT BLAKISTON PL, LETHBRIDGE, AB, Canada",49.6588033,-112.878998,4
"1100 9 AV, LETHBRIDGE, AB, Canada",49.6861889,-112.8294749,4
"1 FAIRMONT GARDEN RD, LETHBRIDGE, AB, Canada",49.6627312,-112.7833093,4
"1 QUEENS RD, LETHBRIDGE, AB, Canada",49.667963,-112.8754629,4
"1 MT SUNDIAL CT, LETHBRIDGE, AB, Canada",49.6514945,-112.8758903,4
"1200 42 AV, LETHBRIDGE, AB, Canada",49.73948619999999,-112.826169,4
"2900 29 ST, LETHBRIDGE, AB, Canada",49.66455,-112.8004404,4
"2400 7A AV, LETHBRIDGE, AB, Canada",49.7097896,-112.807085,4
"1100 44 AV, LETHBRIDGE, AB, Canada",49.7415941,-112.8284335,4
"100 7A AV, LETHBRIDGE, AB, Canada",49.6880507,-112.8453196,4
"600 14A ST, LETHBRIDGE, AB, Canada",49.7078443,-112.8223166,4
"300 COUGAR WY, LETHBRIDGE, AB, Canada",49.7335354,-112.8150818,4
"1300 36 ST, LETHBRIDGE, AB, Canada",49.7168572,-112.789803,4
"1 FAIRMONT CR, LETHBRIDGE, AB, Canada",49.6623682,-112.7905208,4
"1300 3A AV, LETHBRIDGE, AB, Canada",49.7039499,-112.8232751,4
"2600 23 AV, LETHBRIDGE, AB, Canada",49.6696602,-112.8048958,4
"2600 28 AV, LETHBRIDGE, AB, Canada",49.6652751,-112.8032667,4
"100 BLACKWOLF PS, LETHBRIDGE, AB, Canada",49.7399899,-112.8115609,4
"2600 5 AV, LETHBRIDGE, AB, Canada",49.69345999999999,-112.8038755,4
"5200 24 AV, LETHBRIDGE, AB, Canada",49.667978,-112.7639,4
"3200 28 ST, LETHBRIDGE, AB, Canada",49.6615988,-112.8023433,4
"2600 FAIRWAY PLAZA RD, LETHBRIDGE, AB, Canada",49.66731799999999,-112.7950096,4
"300 ASSINIBOIA PL, LETHBRIDGE, AB, Canada",49.6801301,-112.8938414,4
"1200 22 ST, LETHBRIDGE, AB, Canada",49.6797233,-112.8103818,4
"4600 24 AV, LETHBRIDGE, AB, Canada",49.6690188,-112.7746483,4
"5300 2 ST, COALHURST, AB, Canada",49.747574,-112.9371124,4
"3100 5 AV, LETHBRIDGE, AB, Canada",49.7055224,-112.7953776,4
"2700 11A AV, LETHBRIDGE, AB, Canada",49.71576839999999,-112.8036724,4
"1 HERITAGE GR, LETHBRIDGE, AB, Canada",49.6966816,-112.8830142,4
"1 ORIOLE RD, LETHBRIDGE, AB, Canada",49.7245493,-112.8075505,4
"900 KEYSTONE MD, LETHBRIDGE, AB, Canada",49.6677308,-112.9110786,4
"1 62 AV, LETHBRIDGE, AB, Canada",49.7564132,-112.8010326,4
"300 COACHWOOD PT, LETHBRIDGE, AB, Canada",49.6908574,-112.8801926,4
"2700 7 AV, LETHBRIDGE, AB, Canada",49.7088417,-112.8032992,4
"1200 9A AV, LETHBRIDGE, AB, Canada",49.6846915,-112.8259698,4
"2700 8 AV, LETHBRIDGE, AB, Canada",49.71060869999999,-112.8035499,4
"1300 41 ST, LETHBRIDGE, AB, Canada",49.7171556,-112.7819142,4
"3700 OAK DR, LETHBRIDGE, AB, Canada",49.6752726,-112.787207,4
"1200 HURON PL, LETHBRIDGE, AB, Canada",49.67920059999999,-112.7871465,4
"600 CANYONVIEW LD, LETHBRIDGE, AB, Canada",49.6528043,-112.8474674,4
"1 HERITAGE PT, LETHBRIDGE, AB, Canada",49.6944301,-112.8785263,4
"100 LYNX PL, LETHBRIDGE, AB, Canada",49.7341819,-112.8087077,4
"1500 36 ST, LETHBRIDGE, AB, Canada",49.7192751,-112.7898538,4
"200 TARTAN CI, LETHBRIDGE, AB, Canada",49.69697739999999,-112.9039093,4
"500 DIEPPE BD, LETHBRIDGE, AB, Canada",49.6939837,-112.7951017,4
"1500 9A AV, LETHBRIDGE, AB, Canada",49.6855311,-112.8202042,4
"1500 BIRCH PL, LETHBRIDGE, AB, Canada",49.6771355,-112.7857898,4
"400 STONECREST TE, LETHBRIDGE, AB, Canada",49.6646642,-112.856028,4
"1 CANYON ESTATES LN, LETHBRIDGE, AB, Canada",49.6541647,-112.8535631,4
"200 BLACKWOLF WY, LETHBRIDGE, AB, Canada",49.7374526,-112.8109394,4
"600 MARIE VAN HAARLEM CR, LETHBRIDGE, AB, Canada",49.7341749,-112.8327043,4
"200 HERITAGE CR, LETHBRIDGE, AB, Canada",49.6942536,-112.8899986,4
"500 27 ST, LETHBRIDGE, AB, Canada",49.6931513,-112.8034626,4
"1600 17 AV, LETHBRIDGE, AB, Canada",49.675279,-112.8199548,4
"100 STAFFORD BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,4
"1600 20 ST, LETHBRIDGE, AB, Canada",49.6761711,-112.8132772,4
"2000 16 AV, LETHBRIDGE, AB, Canada",49.6761635,-112.8125975,4
"2000 16 ST, LETHBRIDGE, AB, Canada",49.7228855,-112.820568,4
"1100 12 AV, LETHBRIDGE, AB, Canada",49.71543759999999,-112.8307286,4
"1500 23 ST, LETHBRIDGE, AB, Canada",49.718893,-112.8098611,4
"1 CAMBRIDGE RD, LETHBRIDGE, AB, Canada",49.6685556,-112.8844745,4
"2000 20 AV, LETHBRIDGE, AB, Canada",49.6724225,-112.8127278,4
"1 ST CHRISTOPHER PL, LETHBRIDGE, AB, Canada",49.721219,-112.8265358,4
"2000 26 ST, LETHBRIDGE, AB, Canada",49.67268259999999,-112.8049162,4
"1500 14 ST, LETHBRIDGE, AB, Canada",49.7182374,-112.8229983,4
"1100 12C ST, LETHBRIDGE, AB, Canada",49.7150454,-112.826125,4
"1500 1 AV, LETHBRIDGE, AB, Canada",49.6984671,-112.8262819,4
"800 16 ST, LETHBRIDGE, AB, Canada",49.6882993,-112.8192663,4
"1400 ST ANDREW RD, LETHBRIDGE, AB, Canada",49.7184458,-112.8303324,4
"2100 17 AV, LETHBRIDGE, AB, Canada",49.67524359999999,-112.8113477,4
"2100 17 ST, LETHBRIDGE, AB, Canada",49.72353349999999,-112.8191312,4
"1100 15 ST, LETHBRIDGE, AB, Canada",49.71475110000001,-112.8216266,4
"800 17 ST, LETHBRIDGE, AB, Canada",49.6880962,-112.8182035,4
"1 THYRZA BURKITT PL, LETHBRIDGE, AB, Canada",49.73230419999999,-112.8278081,4
"1600 5A AV, LETHBRIDGE, AB, Canada",49.70658820000001,-112.8196345,4
"100 TEMPLE CR, LETHBRIDGE, AB, Canada",49.6713481,-112.8882391,4
"1700 20 ST, LETHBRIDGE, AB, Canada",49.6755265,-112.812834,4
"1900 17 ST, LETHBRIDGE, AB, Canada",49.7219651,-112.8191809,4
"1700 1 AV, LETHBRIDGE, AB, Canada",49.6984671,-112.8262819,4
"1800 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.6742765,-112.7934353,4
"1800 ASHGROVE RD, LETHBRIDGE, AB, Canada",49.6742153,-112.7920638,4
"1800 39 ST, LETHBRIDGE, AB, Canada",49.72339179999999,-112.7852149,4
"1800 2A AV, LETHBRIDGE, AB, Canada",49.7017274,-112.831368,4
"1000 FERN CR, LETHBRIDGE, AB, Canada",49.6830629,-112.8004919,4
"1000 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",49.67987,-112.77966,4
"700 16 ST, LETHBRIDGE, AB, Canada",49.6891901,-112.8192858,4
"1800 19 AV, LETHBRIDGE, AB, Canada",49.67409379999999,-112.8159642,4
"1 ST & 1 AV, LETHBRIDGE, AB, Canada",49.6880852,-112.8455507,4
"1700 24 ST, LETHBRIDGE, AB, Canada",49.6751011,-112.8076569,4
"1000 40 AV, LETHBRIDGE, AB, Canada",49.7374354,-112.8276711,4
"100 SIXMILE BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,4
"1600 ST EDWARD BD, LETHBRIDGE, AB, Canada",49.7198254,-112.830136,4
"1 COUGAR RD, LETHBRIDGE, AB, Canada",49.7313523,-112.8217121,4
"1900 2 AV, LETHBRIDGE, AB, Canada",49.7006599,-112.8144123,4
"1600 ST BASIL RD, LETHBRIDGE, AB, Canada",49.719091,-112.826846,4
"100 RIVERMILL LD, LETHBRIDGE, AB, Canada",49.6631248,-112.8611465,4
"1900 5 AV, LETHBRIDGE, AB, Canada",49.6932084,-112.8143479,4
"100 RIVERHURST CV, LETHBRIDGE, AB, Canada",49.6562312,-112.8615594,4
"800 JESSIE MCLEAY RD, LETHBRIDGE, AB, Canada",49.7338512,-112.8366977,4
"1900 LAKESHORE RD, LETHBRIDGE, AB, Canada",49.6758206,-112.7964431,4
"1600 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",49.6766654,-112.7985798,4
"1 CONCORDIA PL, LETHBRIDGE, AB, Canada",49.6731,-112.8713807,4
"1600 CEDAR RD, LETHBRIDGE, AB, Canada",49.6760804,-112.7843632,4
"1600 ASHGROVE RD, LETHBRIDGE, AB, Canada",49.6761912,-112.7905693,4
"800 MINERS BD, LETHBRIDGE, AB, Canada",49.66222320000001,-112.8996784,4
"200 19 ST, LETHBRIDGE, AB, Canada",49.7005916,-112.8149047,4
"1000 KEYSTONE GV, LETHBRIDGE, AB, Canada",49.6686861,-112.9094086,4
"1600 6 AV, LETHBRIDGE, AB, Canada",49.6913717,-112.8191063,4
"2100 35 ST, LETHBRIDGE, AB, Canada",49.67157839999999,-112.7908749,4
"3500 GIFFEN RD, LETHBRIDGE, AB, Canada",49.7338724,-112.7917532,4
"2200 5 AV, LETHBRIDGE, AB, Canada",49.6934597,-112.8097261,4
"2200 10A AV, LETHBRIDGE, AB, Canada",49.6828778,-112.8093606,4
"2400 19 AV, LETHBRIDGE, AB, Canada",49.6731924,-112.8059097,4
"1 BEAVERRUN PL, LETHBRIDGE, AB, Canada",49.7298039,-112.8183839,4
"2200 41 ST, LETHBRIDGE, AB, Canada",49.6705745,-112.7831091,4
"2300 14 AV, LETHBRIDGE, AB, Canada",49.6779768,-112.8085866,4
"1 AV & 12 ST, LETHBRIDGE, AB, Canada",49.6983554,-112.8293377,4
"2200 14 AV, LETHBRIDGE, AB, Canada",49.6782213,-112.8097985,4
"1400 28 ST, LETHBRIDGE, AB, Canada",49.6781298,-112.8014837,4
"1400 36 ST, LETHBRIDGE, AB, Canada",49.7177371,-112.7898,4
"400 COULEESPRINGS RD, LETHBRIDGE, AB, Canada",49.6579174,-112.7827323,4
"100 UNIVERSITY DR, LETHBRIDGE, AB, Canada",49.680217,-112.8753299,4
"2200 26A ST, LETHBRIDGE, AB, Canada",49.67078,-112.80434,4
"400 ARBOURWOOD TE, LETHBRIDGE, AB, Canada",49.6495627,-112.7892201,4
"1400 5A AV, LETHBRIDGE, AB, Canada",49.70636760000001,-112.8218212,4
"2200 36 ST, LETHBRIDGE, AB, Canada",49.6705699,-112.7893689,4
"100 WHOOP UP DR, LETHBRIDGE, AB, Canada",49.6870304,-112.8656061,4
"2300 20 ST, LETHBRIDGE, AB, Canada",49.6697755,-112.8133414,4
"300 PEIGAN CT, LETHBRIDGE, AB, Canada",49.6847313,-112.9006927,3
"700 11 AV, LETHBRIDGE, AB, Canada",49.6818596,-112.8346227,3
"1 COALBANKS GT, LETHBRIDGE, AB, Canada",49.669885,-112.903861,3
"600 31 ST, LETHBRIDGE, AB, Canada",49.6913458,-112.7952609,3
"300 ORTONA ST, LETHBRIDGE, AB, Canada",49.69475920000001,-112.7943337,3
"1400 19 AV, LETHBRIDGE, AB, Canada",49.7215015,-112.8220863,3
"3000 11 AV, LETHBRIDGE, AB, Canada",49.6817532,-112.7964029,3
"900 PACIFIC WY, LETHBRIDGE, AB, Canada",49.68496469999999,-112.9188234,3
"3500 LAKEWOOD RD, LETHBRIDGE, AB, Canada",49.68138829999999,-112.7900718,3
"1600 SCENIC DR, LETHBRIDGE, AB, Canada",49.6738169,-112.8199189,3
"1200 31 ST, LETHBRIDGE, AB, Canada",49.71589909999999,-112.7945447,3
"800 11 AV, LETHBRIDGE, AB, Canada",49.6814314,-112.8332569,3
"200 18 ST, LETHBRIDGE, AB, Canada",49.70056460000001,-112.8169513,3
"500 36 ST, LETHBRIDGE, AB, Canada",49.7063976,-112.7890736,3
"2300 19 AV, LETHBRIDGE, AB, Canada",49.6734703,-112.8084838,3
"1000 41 AV, LETHBRIDGE, AB, Canada",49.7385032,-112.82973,3
"1100 ABITIBI RD, LETHBRIDGE, AB, Canada",49.6787935,-112.9128779,3
"2300 14 ST, LETHBRIDGE, AB, Canada",49.7251638,-112.8228057,3
"4100 22 AV, LETHBRIDGE, AB, Canada",49.6709,-112.7826378,3
"1600 18 AV, LETHBRIDGE, AB, Canada",49.6743477,-112.819865,3
"300 BRIDGE DR, LETHBRIDGE, AB, Canada",49.70081,-112.87995,3
"3800 PEBBLE PL, LETHBRIDGE, AB, Canada",49.681242,-112.7867105,3
"1200 GLACIER DR, LETHBRIDGE, AB, Canada",49.6797515,-112.7897245,3
"200 COACHWOOD PT, LETHBRIDGE, AB, Canada",49.6911061,-112.8746041,3
"300 COALBANKS BD, LETHBRIDGE, AB, Canada",49.6657009,-112.9117046,3
"100 W T HILL BD, LETHBRIDGE, AB, Canada",49.698109,-112.7878018,3
"200 BRIDGE DR, LETHBRIDGE, AB, Canada",49.7009206,-112.8858109,3
"1000 MT SUNDANCE MN, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"1200 7 ST, LETHBRIDGE, AB, Canada",49.7159777,-112.8371135,3
"2500 WESTSIDE DR, LETHBRIDGE, AB, Canada",49.701165,-112.899703,3
"1 ST & SCENIC DR, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,3
"1 BLACKWOLF BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"1 NEVADA PL, LETHBRIDGE, AB, Canada",49.6784447,-112.8790064,3
"900 6 ST, LETHBRIDGE, AB, Canada",49.68546,-112.8374191,3
"1 COACHWOOD PT, LETHBRIDGE, AB, Canada",49.68812940000001,-112.8812599,3
"300 KINGS BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"2500 PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6893284,-112.8067302,3
"1 FAIRMONT PL, LETHBRIDGE, AB, Canada",49.6623475,-112.7873781,3
"700 11 ST, LETHBRIDGE, AB, Canada",49.6890544,-112.830483,3
"1600 8 AV, LETHBRIDGE, AB, Canada",49.6882903,-112.8185043,3
"1200 26 AV, LETHBRIDGE, AB, Canada",49.726842,-112.8267099,3
"1 ST & PARKSIDE DR, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,3
"3700 9 AV, LETHBRIDGE, AB, Canada",49.7118975,-112.7867347,3
"1000 18A ST, LETHBRIDGE, AB, Canada",49.71376309999999,-112.8155759,3
"1000 11 AV, LETHBRIDGE, AB, Canada",49.6820999,-112.8309866,3
"1200 11 AV, LETHBRIDGE, AB, Canada",49.6820701,-112.8283358,3
"3300 3 AV, LETHBRIDGE, AB, Canada",49.6956512,-112.7931731,3
"1 SQUAMISH CT, LETHBRIDGE, AB, Canada",49.6893762,-112.8979986,3
"3300 6 AV, LETHBRIDGE, AB, Canada",49.6918806,-112.7921883,3
"1 AV & 29 ST, LETHBRIDGE, AB, Canada",49.6660957,-112.8001607,3
"3300 LAKERIDGE BD, LETHBRIDGE, AB, Canada",49.676462,-112.7927556,3
"3300 LAKEWOOD RD, LETHBRIDGE, AB, Canada",49.6820937,-112.7920568,3
"900 11 AV, LETHBRIDGE, AB, Canada",49.6814264,-112.8323265,3
"3400 16 AV, LETHBRIDGE, AB, Canada",49.7202251,-112.794214,3
"1800 13 AV, LETHBRIDGE, AB, Canada",49.7161766,-112.8166744,3
"1 ST & GIFFEN RD, LETHBRIDGE, AB, Canada",49.734668,-112.7911364,3
"1 HW & STAFFORD DR, LETHBRIDGE, AB, Canada",49.7193656,-112.8325154,3
"2400 5A AV, LETHBRIDGE, AB, Canada",49.7065485,-112.807213,3
"100 FAIRMONT PT, LETHBRIDGE, AB, Canada",49.66542829999999,-112.7825385,3
"3500 SPRUCE DR, LETHBRIDGE, AB, Canada",49.6733454,-112.7903192,3
"3500 2 AV, LETHBRIDGE, AB, Canada",49.7007475,-112.7898977,3
"1 LAFAYETTE PL, LETHBRIDGE, AB, Canada",49.6764264,-112.8773662,3
"3500 32 AV, LETHBRIDGE, AB, Canada",49.7317569,-112.791054,3
"1 CROCUS BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"1700 LAKESHORE RD, LETHBRIDGE, AB, Canada",49.6758206,-112.7964431,3
"1 WILDWOOD CR, LETHBRIDGE, AB, Canada",49.6854401,-112.8806886,3
"1 AV & 12C ST, LETHBRIDGE, AB, Canada",49.6984248,-112.8277686,3
"2400 22 ST, LETHBRIDGE, AB, Canada",49.7251673,-112.8117563,3
"1200 24 ST, LETHBRIDGE, AB, Canada",49.6795937,-112.8071719,3
"3100 9 AV, LETHBRIDGE, AB, Canada",49.7122428,-112.7942342,3
"1000 10 ST, LETHBRIDGE, AB, Canada",49.6833341,-112.8314427,3
"1 NORTHLANDER RD, LETHBRIDGE, AB, Canada",49.686386,-112.915851,3
"3100 10A AV, LETHBRIDGE, AB, Canada",49.6830001,-112.7951906,3
"100 4 AV, LETHBRIDGE, AB, Canada",49.6940964,-112.8472431,3
"100 SQUAMISH CT, LETHBRIDGE, AB, Canada",49.69023199999999,-112.8994876,3
"3100 32 ST, LETHBRIDGE, AB, Canada",49.6622527,-112.7969469,3
"100 RIVERMONT CR, LETHBRIDGE, AB, Canada",49.6599245,-112.8597574,3
"100 4 ST, LETHBRIDGE, AB, Canada",49.6972253,-112.8424233,3
"1900 16 AV, LETHBRIDGE, AB, Canada",49.6761868,-112.8143758,3
"1200 23 ST, LETHBRIDGE, AB, Canada",49.7159553,-112.8089718,3
"4300 4 AV, LETHBRIDGE, AB, Canada",49.69518919999999,-112.7788877,3
"2400 19 ST, LETHBRIDGE, AB, Canada",49.7252822,-112.815967,3
"2500 20 AV, LETHBRIDGE, AB, Canada",49.6725849,-112.8058434,3
"3600 FORESTRY AV, LETHBRIDGE, AB, Canada",49.6766424,-112.7893744,3
"2500 19 AV, LETHBRIDGE, AB, Canada",49.6731923,-112.805865,3
"1800 CEDAR RD, LETHBRIDGE, AB, Canada",49.6743373,-112.7839574,3
"1000 17A ST, LETHBRIDGE, AB, Canada",49.6832103,-112.8174071,3
"1 AV & 3 ST, LETHBRIDGE, AB, Canada",49.6976483,-112.8436638,3
"700 SIXMILE CR, LETHBRIDGE, AB, Canada",49.6547615,-112.7731172,3
"1 UPLANDS BD, LETHBRIDGE, AB, Canada",49.7311649,-112.8217356,3
"100 RIVERWOOD MN, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"1700 18 ST, LETHBRIDGE, AB, Canada",49.6755401,-112.8157253,3
"1000 CALEDONIA PL, LETHBRIDGE, AB, Canada",49.6772101,-112.9129033,3
"2400 8 AV, LETHBRIDGE, AB, Canada",49.710943,-112.8057769,3
"1300 12 AV, LETHBRIDGE, AB, Canada",49.6797852,-112.8239419,3
"2100 11 AV, LETHBRIDGE, AB, Canada",49.6818634,-112.8108999,3
"2000 6A AV, LETHBRIDGE, AB, Canada",49.7083326,-112.8126373,3
"800 COALBROOK CL, LETHBRIDGE, AB, Canada",49.66489,-112.8915,3
"2900 31 AV, LETHBRIDGE, AB, Canada",49.661915,-112.8004812,3
"1300 15 ST, LETHBRIDGE, AB, Canada",49.679151,-112.8212052,3
"100 COUGAR RD, LETHBRIDGE, AB, Canada",49.7338462,-112.8198375,3
"200 SILKSTONE BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"500 KEYSTONE CH, LETHBRIDGE, AB, Canada",49.6688244,-112.9095085,3
"2200 11A AV, LETHBRIDGE, AB, Canada",49.7150956,-112.8096522,3
"1 RIVERBOTTOM RD, LETHBRIDGE, AB, Canada",49.6885645,-112.8456777,3
"400 SIXMILE CV, LETHBRIDGE, AB, Canada",49.6525455,-112.779646,3
"1300 13 AV, LETHBRIDGE, AB, Canada",49.71618369999999,-112.8231997,3
"1 TRINITY PL, LETHBRIDGE, AB, Canada",49.6715909,-112.873133,3
"1 ERMINEGLEN PL, LETHBRIDGE, AB, Canada",49.73128120000001,-112.8148977,3
"1 AV & UNNAMED, LETHBRIDGE, AB, Canada",49.698021,-112.8385301,3
"100 LAVAL CT, LETHBRIDGE, AB, Canada",49.664033,-112.8770034,3
"400 EDINBURGH RD, LETHBRIDGE, AB, Canada",49.6922174,-112.9033021,3
"2900 SOUTHRIDGE RD, LETHBRIDGE, AB, Canada",49.64977349999999,-112.7991449,3
"200 NORTHLANDER BN, LETHBRIDGE, AB, Canada",49.6873652,-112.917296,3
"2200 15 AV, LETHBRIDGE, AB, Canada",49.6771093,-112.8096074,3
"200 STAFFORD BD, LETHBRIDGE, AB, Canada",49.7192321,-112.837783,3
"2200 40 ST, LETHBRIDGE, AB, Canada",49.67090349999999,-112.7839708,3
"100 KINGS BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,3
"700 TWINRIVER LP, LETHBRIDGE, AB, Canada",49.6663643,-112.8982748,3
"2200 19 ST, LETHBRIDGE, AB, Canada",49.6706657,-112.8145394,3
"2200 20 ST, LETHBRIDGE, AB, Canada",49.6707693,-112.8133559,3
"900 7 AV, LETHBRIDGE, AB, Canada",49.689149,-112.833278,3
"2200 23 ST, LETHBRIDGE, AB, Canada",49.7244353,-112.8108201,3
"2800 35 AV, LETHBRIDGE, AB, Canada",49.6574002,-112.7996176,3
"2200 26 ST, LETHBRIDGE, AB, Canada",49.67035,-112.8059049,3
"700 COALBROOK CL, LETHBRIDGE, AB, Canada",49.6646083,-112.8948002,3
