ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
CA23003324,"11/14/2022, 5:00:00 AM","02/13/2023, 4:50:38 AM",LETHBRIDGE,AB,.,1800 Block 23 ST, RMS] Sexual Assault,Sexual Offense,Sexual Assault
CA22025083,"11/12/2022, 7:00:00 PM","02/12/2023, 8:49:36 PM",LETHBRIDGE,AB,.,2300 Block MAYOR MAGRATH DR, RMS] Sexual Exploitation of a Person with a Disability,Other,Sexual Exploitation of a Person with a Disability
CA22028349,"12/29/2022, 12:29:00 AM","02/11/2023, 5:00:05 AM",LETHBRIDGE,AB,.,1 Block EAGLE RD, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22028398,"12/29/2022, 7:46:00 PM","02/11/2023, 5:00:06 AM",LETHBRIDGE,AB,.,300 Block MILDRED DOBBS BD, RMS] Domestic Related,Other,Domestic Related
CA22028387,"12/29/2022, 3:16:00 PM","02/11/2023, 5:00:05 AM",LETHBRIDGE,AB,.,2900 Block 9 AV, RMS] BREAK AND ENTER - COMMERCIAL CC 348(1)(e),Other,Break and Enter - Commercial CC 348(1)(e)
CA22026812,"12/06/2022, 2:50:00 AM","02/11/2023, 5:00:24 AM",LETHBRIDGE,AB,.,600 Block 13 ST, RMS] Domestic Related,Other,Domestic Related
CA22027093,"12/09/2022, 9:30:00 AM","02/10/2023, 1:13:15 PM",LETHBRIDGE,AB,.,600 Block 8 ST, RMS] Theft Under,Theft,Theft Under
CA22028323,"12/28/2022, 6:30:00 PM","02/10/2023, 1:13:15 PM",LETHBRIDGE,AB,.,100 Block BLUEFOX BD, RMS] Bylaw - General,Other,Bylaw - General
CA22028522,"12/30/2022, 9:56:00 PM","02/10/2023, 5:14:39 AM",LETHBRIDGE,AB,.,1 Block CARLETON RD, RMS] Family Disputes,Other,Family Disputes
CA22028567,"12/30/2022, 7:00:00 AM","02/10/2023, 5:14:39 AM",LETHBRIDGE,AB,.,1500 Block 5 AV," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22027648,"12/18/2022, 1:30:00 AM","02/10/2023, 5:14:40 AM",LETHBRIDGE,AB,.,1700 Block 6A AV, RMS] Mischief,Property Crime,Mischief
CA22027534,"12/16/2022, 4:27:00 PM","02/09/2023, 1:07:42 PM",LETHBRIDGE,AB,.,1 Block MT RUNDLE BD," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22027535,"12/16/2022, 4:46:00 PM","02/09/2023, 1:07:42 PM",LETHBRIDGE,AB,.,2900 Block 20 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22028621,"12/31/2022, 8:37:00 PM","02/09/2023, 5:05:41 AM",LETHBRIDGE,AB,.,1100 Block ST DAVID RD, RMS] Mischief,Property Crime,Mischief
RM23050726,"12/30/2022, 10:06:00 PM","02/08/2023, 4:59:24 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22027826,"12/01/2022, 6:20:00 PM","02/08/2023, 4:59:28 AM",LETHBRIDGE,AB,.,1000 Block 3 AV, RMS] Fraud,Other,Fraud
CA22027825,"12/07/2022, 9:29:00 PM","02/08/2023, 4:59:28 AM",LETHBRIDGE,AB,.,1000 Block 3 AV, RMS] Fraud,Other,Fraud
RM23050722,"10/06/2022, 9:50:00 PM","02/08/2023, 4:59:24 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
RM23050709,"12/10/2022, 7:00:00 AM","02/07/2023, 12:27:40 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
RM23050703,"11/16/2022, 7:00:00 AM","02/07/2023, 5:26:34 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Fail to Comply with Probation 137 YCJA,Other,Fail to Comply with Probation 137 YCJA
RM23050700,"12/20/2022, 7:00:00 AM","02/07/2023, 5:26:34 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
CA23002780,"10/01/2022, 7:01:00 AM","02/06/2023, 1:07:36 PM",LETHBRIDGE,AB,.,100 Block LAFAYETTE BD, RMS] Sexual Assault,Sexual Offense,Sexual Assault
CA23002704,"12/28/2022, 7:00:00 AM","02/06/2023, 5:06:38 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Domestic Related,Other,Domestic Related
RM23050658,"11/30/2022, 7:00:00 AM","02/04/2023, 12:51:59 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
RM23050641,"11/21/2022, 7:00:00 AM","02/04/2023, 4:52:02 AM",LETHBRIDGE,AB,.,200 Block 5 AV, RMS] Breach Of Probation - Adult,Other,Breach Of Probation - Adult
CA22028431,"12/10/2022, 5:17:00 PM","02/04/2023, 4:52:07 AM",LETHBRIDGE,AB,.,900 Block 2A AV, RMS] Missing Pers Adult - Male,Other,Missing Pers Adult - Male
CA22027960,"12/22/2022, 8:52:00 PM","02/04/2023, 4:52:03 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22027965,"12/22/2022, 3:00:00 PM","02/04/2023, 4:52:03 AM",LETHBRIDGE,AB,.,800 Block 20 ST, RMS] Suicides,Other,Suicides
RM22058346,"12/22/2022, 5:39:00 PM","02/04/2023, 4:52:03 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22027944,"12/05/2022, 9:14:00 PM","02/04/2023, 4:52:02 AM",LETHBRIDGE,AB,.,3800 Block 6 AV, RMS] Property Damage Collision under $2000,Traffic,Property Damage Collision under $2000
CA23002558,"11/01/2022, 3:00:00 PM","02/04/2023, 4:52:11 AM",LETHBRIDGE,AB,.,1100 Block 13 ST, RMS] Mischief,Property Crime,Mischief
RM23050632,"12/01/2022, 7:00:00 AM","02/04/2023, 4:52:04 AM",LETHBRIDGE,AB,.,200 Block 5 AV," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22027884,"12/21/2022, 6:22:00 PM","02/04/2023, 4:52:04 AM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22027089,"12/08/2022, 3:00:00 PM","02/04/2023, 4:52:03 AM",LETHBRIDGE,AB,.,2100 Block PALM RD," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22027010,"11/20/2022, 7:00:00 AM","02/03/2023, 4:30:20 AM",LETHBRIDGE,AB,.,1 Block COACHWOOD RD, RMS] Fraud,Other,Fraud
CA22027023,"12/09/2022, 2:08:00 AM","02/03/2023, 4:30:21 AM",LETHBRIDGE,AB,.,700 Block 18 ST, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CC22150963,"10/03/2022, 6:05:00 PM","02/03/2023, 4:30:45 AM",LETHBRIDGE,AB,.,400 Block 18 ST, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22026801,"12/05/2022, 10:41:00 PM","02/02/2023, 1:01:46 PM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
CA23002423,"10/26/2022, 5:00:00 AM","02/02/2023, 1:01:53 PM",LETHBRIDGE,AB,.,300 Block 6 ST, RMS] Mischief,Property Crime,Mischief
CA22027807,"12/20/2022, 11:39:00 AM","02/02/2023, 1:02:05 PM",LETHBRIDGE,AB,T1H 5C6,2700 Block 28 ST, RMS] Mental Health Act,Other,Mental Health Act
RM23050574,"11/06/2022, 1:00:00 PM","02/02/2023, 5:00:54 AM",LETHBRIDGE,AB,.,900 Block 19 ST, RMS] Mischief in relation to Cultural Property - 430(4.2) CC,Property Crime,Mischief in relation to Cultural Property - 430(4.2) CC
RM23050562,"12/15/2022, 3:00:00 PM","02/01/2023, 12:45:15 PM",LETHBRIDGE,AB,.,1 Block COUGAR CV, RMS] Assist Others,Other,Assist Others
CA22026707,"12/03/2022, 9:05:00 PM","02/01/2023, 12:45:16 PM",LETHBRIDGE,AB,.,4400 Block 58 ST, RMS] Assist Others,Other,Assist Others
CA22026598,"12/03/2022, 7:21:00 AM","02/01/2023, 12:45:13 PM",LETHBRIDGE,AB,.,900 Block 3 AV, RMS] Mental Health Act,Other,Mental Health Act
CA22026600,"12/03/2022, 6:35:00 AM","02/01/2023, 4:45:12 AM",LETHBRIDGE,AB,.,1000 Block 12 ST," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22026581,"12/02/2022, 10:59:00 PM","02/01/2023, 4:45:28 AM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA22027947,"12/22/2022, 4:00:00 PM","02/01/2023, 4:45:14 AM",LETHBRIDGE,AB,.,1600 Block 2 AV, RMS] Mental Health Act,Other,Mental Health Act
RM23050549,"10/27/2022, 1:30:00 AM","02/01/2023, 4:45:11 AM",LETHBRIDGE,AB,.,200 Block 12B ST, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23002313,"10/11/2022, 3:24:00 AM","02/01/2023, 4:45:15 AM",LETHBRIDGE,AB,.,700 Block 12 ST, RMS] Harassing Communications - 372(3) CC,Other,Harassing Communications - 372(3) CC
CA22026471,"12/01/2022, 4:00:00 AM","02/01/2023, 4:45:25 AM",LETHBRIDGE,AB,.,1400 Block 13 AV, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA22026198,"11/26/2022, 5:18:00 PM","01/31/2023, 4:28:42 AM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
RM22057954,"11/30/2022, 11:33:00 PM","01/31/2023, 4:28:43 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
RM22057787,"11/23/2022, 1:45:00 PM","01/31/2023, 4:28:42 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22025764,"11/22/2022, 11:07:00 PM","01/31/2023, 4:28:41 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22025141,"11/14/2022, 1:00:00 AM","01/31/2023, 4:28:40 AM",LETHBRIDGE,AB,.,1 Block MAURETANIA RD," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22025188,"11/15/2022, 5:23:00 PM","01/31/2023, 4:28:40 AM",LETHBRIDGE,AB,.,500 Block 7 ST, RMS] Assist Others,Other,Assist Others
CA22025013,"11/12/2022, 8:16:00 PM","01/31/2023, 4:28:40 AM",LETHBRIDGE,AB,.,1200 Block 2A AVE, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22025555,"11/20/2022, 6:12:00 AM","01/31/2023, 4:28:41 AM",LETHBRIDGE,AB,.,BRIDGE DR & UNIVERSITY DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22026387,"11/30/2022, 6:27:00 PM","01/31/2023, 4:28:42 AM",LETHBRIDGE,AB,.,1 Block AV & 11 ST, RMS] Property Damage Collision under $2000,Traffic,Property Damage Collision under $2000
CA22025464,"11/19/2022, 6:50:00 AM","01/31/2023, 4:28:40 AM",LETHBRIDGE,AB,.,2700 Block 12 AV, RMS] Conditional Sentence Order,Other,Conditional Sentence Order
RM22057413,"11/04/2022, 3:00:00 PM","01/31/2023, 4:28:42 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22024396,"11/04/2022, 2:10:00 AM","01/31/2023, 4:28:39 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Assist Others,Other,Assist Others
CA23002227,"10/03/2022, 7:00:00 AM","01/30/2023, 8:47:52 PM",LETHBRIDGE,AB,.,1 Block FOXBEND CR, RMS] Fraud,Other,Fraud
RM23050506,"11/01/2022, 7:21:00 PM","01/29/2023, 12:28:54 PM",LETHBRIDGE,AB,.,1100 Block 8 ST, RMS] Fraud,Other,Fraud
CA22028146,"12/26/2022, 1:58:00 AM","01/29/2023, 4:29:43 AM",LETHBRIDGE,AB,.,500 Block 7 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA22027079,"12/09/2022, 8:31:00 PM","01/28/2023, 12:32:10 PM",LETHBRIDGE COUNTY,AB,.,TWP RD 9-4 & RNG RD 21-3, RMS] Assist Others,Other,Assist Others
CA22025522,"11/19/2022, 10:02:00 PM","01/28/2023, 12:32:17 PM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA22025636,"11/21/2022, 1:31:00 AM","01/28/2023, 4:32:04 AM",LETHBRIDGE,AB,.,100 Block ERMINEGLEN RD, RMS] Domestic Related,Other,Domestic Related
CA22025455,"11/18/2022, 8:40:00 PM","01/28/2023, 4:32:05 AM",LETHBRIDGE,AB,.,1 Block AV & MAYOR MAGRATH DR, RMS] Traffic Complaint General,Traffic,Traffic Complaint General
CA22025419,"11/18/2022, 10:19:00 PM","01/28/2023, 4:32:05 AM",LETHBRIDGE,AB,.,1 Block ST & 4 AV, RMS] Motor Vehicle Injury Collision,Traffic,Motor Vehicle Injury Collision
CA22025436,"11/19/2022, 1:54:00 AM","01/28/2023, 4:32:04 AM",LETHBRIDGE,AB,.,1 Block AV & FAIRWAY RD, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22025454,"11/19/2022, 4:20:00 AM","01/28/2023, 4:32:04 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Family Disputes,Other,Family Disputes
CA22025901,"11/23/2022, 11:09:00 PM","01/28/2023, 4:31:50 AM",LETHBRIDGE,AB,.,1100 Block MAYOR MAGRATH DR, RMS] Assist Others,Other,Assist Others
CA22025391,"11/18/2022, 4:39:00 PM","01/28/2023, 4:32:38 AM",LETHBRIDGE,AB,.,300 Block 19 ST, RMS] Check On Welfare,Other,Check On Welfare
CA22025449,"11/19/2022, 3:25:00 AM","01/28/2023, 4:32:01 AM",LETHBRIDGE,AB,.,2700 Block WESTSIDE DR, RMS] Conditional Sentence Order,Other,Conditional Sentence Order
CA22025421,"11/18/2022, 10:52:00 PM","01/28/2023, 4:32:40 AM",LETHBRIDGE,AB,.,300 Block 5 ST, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
CA22027687,"12/17/2022, 10:05:00 PM","01/28/2023, 4:32:26 AM",LETHBRIDGE,AB,.,100 Block MAYOR MAGRATH DR, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
CA22027473,"10/10/2022, 7:00:00 AM","01/27/2023, 8:31:14 PM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Assist Others,Other,Assist Others
CA23001974,"01/01/2023, 1:00:00 AM","01/27/2023, 12:30:33 PM",LETHBRIDGE,AB,.,1 Block CAYUGA PL, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
RM22057709,"11/18/2022, 4:00:00 AM","01/27/2023, 12:30:40 PM",LETHBRIDGE,AB,.,600 Block 8 AV, RMS] Theft Under,Theft,Theft Under
RM22057708,"11/18/2022, 4:00:00 AM","01/27/2023, 12:30:40 PM",LETHBRIDGE,AB,.,600 Block 8 AV, RMS] Theft Under,Theft,Theft Under
RM22057705,"11/18/2022, 4:00:00 AM","01/27/2023, 12:30:39 PM",LETHBRIDGE,AB,.,600 Block 8 AV, RMS] Theft Under,Theft,Theft Under
CA22025444,"11/18/2022, 4:00:00 AM","01/27/2023, 12:30:46 PM",LETHBRIDGE,AB,.,600 Block 8 AV, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
RM22057710,"11/18/2022, 4:00:00 AM","01/27/2023, 12:30:40 PM",LETHBRIDGE,AB,.,600 Block 8 AV, RMS] Theft Under,Theft,Theft Under
RM22057711,"11/11/2022, 8:49:00 PM","01/27/2023, 12:30:40 PM",LETHBRIDGE,AB,.,600 Block 8 AV, RMS] Theft Under,Theft,Theft Under
CA22025602,"11/21/2022, 1:17:00 AM","01/27/2023, 12:30:48 PM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA22025412,"11/14/2022, 3:30:00 PM","01/27/2023, 12:30:46 PM",LETHBRIDGE,AB,.,400 Block COULEECREEK BD, RMS] Fraud,Other,Fraud
CA22026145,"11/27/2022, 3:43:00 AM","01/27/2023, 12:30:42 PM",LETHBRIDGE,AB,.,400 Block 41 ST, RMS] Assist Others,Other,Assist Others
CA22026067,"11/26/2022, 3:13:00 PM","01/27/2023, 12:30:41 PM",LETHBRIDGE,AB,.,600 Block 8 ST, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA22025988,"11/25/2022, 11:50:00 AM","01/27/2023, 4:30:16 AM",LETHBRIDGE,AB,.,600 Block 5 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA22025390,"11/18/2022, 4:35:00 PM","01/27/2023, 4:30:47 AM",LETHBRIDGE,AB,.,400 Block MOONLIGHT WY, RMS] Domestic Related,Other,Domestic Related
CA22026184,"11/27/2022, 6:12:00 AM","01/27/2023, 4:30:28 AM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22025460,"11/18/2022, 12:00:00 AM","01/27/2023, 4:30:48 AM",LETHBRIDGE,AB,.,1000 Block 7 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA22025967,"11/25/2022, 8:13:00 AM","01/27/2023, 4:30:27 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23001890,"10/28/2022, 4:39:00 PM","01/27/2023, 4:30:21 AM",LETHBRIDGE,AB,.,2000 Block MAYOR MAGRATH DR, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22025463,"11/19/2022, 6:12:00 AM","01/27/2023, 4:30:48 AM",LETHBRIDGE,AB,.,MAYOR MAGRATH DR & SOUTHGATE BD S, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM22057697,"11/18/2022, 7:26:00 PM","01/27/2023, 4:30:36 AM",LETHBRIDGE,AB,.,900 Block 8 ST, RMS] Assist Others,Other,Assist Others
CA22025420,"11/10/2022, 9:20:00 PM","01/27/2023, 4:30:47 AM",LETHBRIDGE,AB,.,1100 Block 5 AV, RMS] Natural Deaths,Other,Natural Deaths
CA22026191,"11/28/2022, 12:38:00 AM","01/27/2023, 4:30:28 AM",LETHBRIDGE,AB,.,1100 Block SCENIC DR, RMS] Motor Vehicle Injury Collision,Traffic,Motor Vehicle Injury Collision
CA22025371,"11/18/2022, 8:02:00 AM","01/27/2023, 4:30:47 AM",LETHBRIDGE,AB,.,1 Block MICMAC BD, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA22025401,"11/18/2022, 6:39:00 PM","01/26/2023, 12:57:34 PM",LETHBRIDGE,AB,.,2800 Block SCENIC DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM22057265,"10/31/2022, 11:03:00 PM","01/26/2023, 12:57:18 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA22025309,"11/17/2022, 11:20:00 AM","01/26/2023, 12:57:32 PM",LETHBRIDGE,AB,.,1700 Block ST EDWARD BD, RMS] Assist Others,Other,Assist Others
CA22025346,"11/17/2022, 10:22:00 PM","01/26/2023, 12:57:34 PM",LETHBRIDGE,AB,.,100 Block MT SUNDIAL CT, RMS] Suspicious Interest in Child,Other,Suspicious Interest in Child
CA22025351,"11/18/2022, 9:27:00 AM","01/26/2023, 12:57:34 PM",LETHBRIDGE,AB,.,100 Block IROQUOIS CR, RMS] Check On Welfare,Other,Check On Welfare
CA22025327,"11/17/2022, 7:14:00 PM","01/26/2023, 12:57:33 PM",LETHBRIDGE,AB,.,1 Block EAGLE RD, RMS] Traffic Complaint General,Traffic,Traffic Complaint General
CA22025345,"11/17/2022, 11:49:00 PM","01/26/2023, 12:57:33 PM",LETHBRIDGE,AB,.,200 Block COALBANKS BD, RMS] Missing Pers Juv - Male,Other,Missing Pers Juv - Male
CA22025400,"11/18/2022, 7:06:00 PM","01/26/2023, 12:57:34 PM",LETHBRIDGE,AB,.,1 Block ST & 5 AV, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
CA22025417,"11/18/2022, 9:43:00 PM","01/26/2023, 12:57:34 PM",LETHBRIDGE,AB,.,1 Block ST & CROWSNEST TR, RMS] Assist Others,Other,Assist Others
CA22026983,"12/07/2022, 10:50:00 PM","01/26/2023, 12:57:18 PM",LETHBRIDGE,AB,.,1100 Block HENDERSON LAKE BD, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22025302,"11/17/2022, 9:51:00 AM","01/26/2023, 4:58:12 AM",LETHBRIDGE,AB,.,500 Block 26 ST, RMS] Possess Offensive Weapon,Other,Possess Offensive Weapon
CA22025319,"11/17/2022, 4:49:00 PM","01/26/2023, 4:58:12 AM",LETHBRIDGE COUNTY,AB,T1K,100 Block UNIVERSITY DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
RM23050455,"11/21/2022, 3:00:00 PM","01/26/2023, 4:58:12 AM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Lost Property,Other,Lost Property
CA22025330,"11/17/2022, 7:53:00 PM","01/26/2023, 4:58:20 AM",LETHBRIDGE,AB,.,400 Block BLACKWOLF BD, RMS] Bylaw - General,Other,Bylaw - General
CA22026273,"11/28/2022, 11:51:00 PM","01/26/2023, 4:58:18 AM",LETHBRIDGE,AB,.,200 Block LASALLE TE, RMS] Family Disputes,Other,Family Disputes
CA22025331,"11/17/2022, 8:01:00 PM","01/26/2023, 4:58:20 AM",LETHBRIDGE,AB,.,500 Block 12C ST, RMS] Assault,Assault,Assault
CA22027623,"12/17/2022, 10:17:00 AM","01/26/2023, 4:58:22 AM",LETHBRIDGE,AB,.,2700 Block 28 ST, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23001866,"12/15/2022, 5:17:00 PM","01/26/2023, 4:58:15 AM",LETHBRIDGE,AB,.,1300 Block ST BASIL RD, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23001787,"12/01/2022, 7:00:00 AM","01/26/2023, 4:58:25 AM",LETHBRIDGE,AB,.,1500 Block 2 AV, RMS] Harassing Communications - 372(3) CC,Other,Harassing Communications - 372(3) CC
RM23050454,"12/17/2022, 9:30:00 PM","01/26/2023, 4:58:16 AM",LETHBRIDGE,AB,.,1 Block AV & 28 ST, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
CA22025363,"11/18/2022, 3:30:00 AM","01/26/2023, 4:58:21 AM",LETHBRIDGE,AB,.,500 Block RIVERHILLS WY, RMS] BREAK AND ENTER - COMMERCIAL CC 348(1)(e),Other,Break and Enter - Commercial CC 348(1)(e)
CA22025143,"11/14/2022, 4:00:00 AM","01/26/2023, 4:58:18 AM",LETHBRIDGE,AB,.,1300 Block STAFFORD DR, RMS] Trespass by Night,Other,Trespass by Night
CA22025186,"11/15/2022, 3:00:00 AM","01/26/2023, 4:58:19 AM",LETHBRIDGE,AB,.,3700 Block MAYOR MAGRATH DR, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA22025130,"11/14/2022, 10:10:00 PM","01/26/2023, 4:58:18 AM",LETHBRIDGE,AB,.,1 Block AV & 11 ST, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22025366,"11/17/2022, 5:00:00 PM","01/26/2023, 4:58:21 AM",LETHBRIDGE,AB,.,800 Block 18 ST," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA22025104,"11/14/2022, 10:01:00 AM","01/26/2023, 4:58:18 AM",LETHBRIDGE,AB,.,500 Block 4 ST, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA22025060,"11/13/2022, 9:34:00 AM","01/25/2023, 8:57:05 PM",LETHBRIDGE,AB,.,CROWSNEST TR & 28 ST, RMS] Operation While Impaired (Unspecified),Other,Operation While Impaired (Unspecified)
CA22025038,"11/13/2022, 12:34:00 AM","01/25/2023, 8:57:13 PM",LETHBRIDGE,AB,.,1300 Block LAKEMOUNT BD, RMS] Assault,Assault,Assault
CA23001828,"10/01/2022, 7:00:00 AM","01/25/2023, 8:56:43 PM",LETHBRIDGE,AB,.,400 Block 14 ST, RMS] Sexual Assault,Sexual Offense,Sexual Assault
CA22026296,"11/29/2022, 2:00:00 AM","01/25/2023, 12:47:17 PM",LETHBRIDGE,AB,.,2400 Block 10 AV, RMS] Assist Others,Other,Assist Others
CA22025318,"11/17/2022, 3:47:00 PM","01/25/2023, 12:47:20 PM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR, RMS] Domestic Related,Other,Domestic Related
CA22025339,"11/17/2022, 9:04:00 PM","01/25/2023, 12:47:20 PM",LETHBRIDGE,AB,.,2200 Block 7 AV, RMS] Check On Welfare,Other,Check On Welfare
CA22025414,"11/14/2022, 7:00:00 AM","01/25/2023, 12:47:13 PM",LETHBRIDGE,AB,T1J 2G6,UNKNOWN, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA22025311,"11/17/2022, 3:10:00 PM","01/25/2023, 12:47:20 PM",LETHBRIDGE,AB,.,500 Block 6 AV, RMS] Domestic Related,Other,Domestic Related
CA22025337,"11/17/2022, 7:06:00 PM","01/25/2023, 12:47:20 PM",LETHBRIDGE,AB,.,300 Block 5 ST, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
CA22025336,"11/17/2022, 8:49:00 PM","01/25/2023, 12:47:20 PM",LETHBRIDGE,AB,.,900 Block 19 ST, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
RM23050434,"12/28/2022, 9:08:00 PM","01/25/2023, 4:47:14 AM",LETHBRIDGE,AB,.,400 Block 12A ST, RMS] Assist Others,Other,Assist Others
CA22025314,"11/17/2022, 3:27:00 PM","01/25/2023, 4:47:14 AM",LETHBRIDGE,AB,.,1 Block ST JAMES BD, RMS] Bylaw - General,Other,Bylaw - General
CA22025190,"11/15/2022, 5:00:00 PM","01/25/2023, 4:47:14 AM",LETHBRIDGE,AB,.,1 Block RUTGERS RD, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA22025305,"11/17/2022, 12:26:00 PM","01/25/2023, 4:47:14 AM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR, RMS] Intoxication - GOA,Quality of Life,Intoxication - GOA
